（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x00058FDC）（0x00058438）（0x0001FCB0）：7100（    |    |    ）
（0x000599A4）（0x00058E00）（0x00020678）：7100（0200|    |    ）
（0x00068464）（0x000678C0）（0x0002F138）：7100（0200|    |    ）
（0x0006876C）（0x00067BC8）（0x0002F440）：7100（0200|    |    ）
（0x0006A37C）（0x000697D8）（0x00031050）：7100（    |    |    ）
（0x0006ABA4）（0x0006A000）（0x00031878）：7100（0200|    |    ）
（0x00072324）（0x00071780）（0x00038FF8）：7100（0200|    |    ）
（0x00079BA4）（0x00079000）（0x00040878）：7100（0200|    |    ）
（0x0007CD14）（0x0007C170）（0x000439E8）：7100（    |    |    ）
（0x0007E774）（0x0007DBD0）（0x00045448）：7100（FF00|FCFF|    ）
（0x00080A04）（0x0007FE60）（0x000476D8）：7100（0200|    |    ）
（0x0008346C）（0x000828C8）（0x0004A140）：7100（0100|0200|    ）
