（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003F5CC）（0x0003EA28）（0x000062A0）：9300（0200|    |    ）
（0x0003F8A4）（0x0003ED00）（0x00006578）：9300（0400|    |    ）
（0x00047C34）（0x00047090）（0x0000E908）：9300（FEFF|    |    ）
（0x0004AD5C）（0x0004A1B8）（0x00011A30）：9300（0100|    |    ）
（0x00056C2C）（0x00056088）（0x0001D900）：9300（FCFF|    |    ）
（0x000629A4）（0x00061E00）（0x00029678）：9300（FCFF|    |    ）
（0x000724FC）（0x00071958）（0x000391D0）：9300（FCFF|    |    ）
（0x000726EC）（0x00071B48）（0x000393C0）：9300（0800|    |    ）
（0x000726FC）（0x00071B58）（0x000393D0）：9300（FEFF|    |    ）
（0x000785F4）（0x00077A50）（0x0003F2C8）：9300（0100|    |    ）
（0x00079114）（0x00078570）（0x0003FDE8）：9300（FFFF|    |    ）
（0x0007E77C）（0x0007DBD8）（0x00045450）：9300（0100|    |    ）
（0x0008347C）（0x000828D8）（0x0004A150）：9300（FFFF|    |    ）
（0x000840D4）（0x00083530）（0x0004ADA8）：9300（0200|    |    ）
（0x0008427C）（0x000836D8）（0x0004AF50）：9300（FEFF|    |    ）
（0x0008456C）（0x000839C8）（0x0004B240）：9300（FEFF|    |    ）
