（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003F854）（0x0003ECB0）（0x00006528）：2400（CB0D|1C00|    ）
（0x000416F4）（0x00040B50）（0x000083C8）：2400（C913|0500|    ）
（0x00041714）（0x00040B70）（0x000083E8）：2400（C913|    |    ）
（0x000426C4）（0x00041B20）（0x00009398）：2400（3900|B512|    ）
（0x000426D4）（0x00041B30）（0x000093A8）：2400（3C00|D612|    ）
（0x000426DC）（0x00041B38）（0x000093B0）：2400（3D00|DB12|    ）
（0x000426E4）（0x00041B40）（0x000093B8）：2400（3E00|E412|    ）
（0x0004287C）（0x00041CD8）（0x00009550）：2400（3900|C212|    ）
（0x00042DF4）（0x00042250）（0x00009AC8）：2400（1B00|5D13|    ）
（0x000431DC）（0x00042638）（0x00009EB0）：2400（FFFF|    |    ）
（0x0004374C）（0x00042BA8）（0x0000A420）：2400（5900|8814|    ）
（0x00043974）（0x00042DD0）（0x0000A648）：2400（5400|B614|    ）
（0x00043A34）（0x00042E90）（0x0000A708）：2400（5400|B814|    ）
（0x00043B64）（0x00042FC0）（0x0000A838）：2400（3C00|CE15|    ）
（0x00043ECC）（0x00043328）（0x0000ABA0）：2400（3C00|D015|    ）
（0x00044204）（0x00043660）（0x0000AED8）：2400（5300|5102|    ）
（0x0004423C）（0x00043698）（0x0000AF10）：2400（5300|5102|    ）
（0x0004429C）（0x000436F8）（0x0000AF70）：2400（5300|5102|    ）
（0x000442DC）（0x00043738）（0x0000AFB0）：2400（5300|5102|    ）
（0x00044344）（0x000437A0）（0x0000B018）：2400（5300|5102|    ）
（0x000446F4）（0x00043B50）（0x0000B3C8）：2400（5300|5102|    ）
（0x0004480C）（0x00043C68）（0x0000B4E0）：2400（5300|5102|    ）
（0x00044C1C）（0x00044078）（0x0000B8F0）：2400（7600|    |    ）
（0x00044C84）（0x000440E0）（0x0000B958）：2400（7600|0D02|    ）
（0x00045154）（0x000445B0）（0x0000BE28）：2400（3C00|    |    ）
（0x0004515C）（0x000445B8）（0x0000BE30）：2400（3D00|    |    ）
（0x00045164）（0x000445C0）（0x0000BE38）：2400（3E00|    |    ）
（0x0004576C）（0x00044BC8）（0x0000C440）：2400（3C00|A318|    ）
（0x00045774）（0x00044BD0）（0x0000C448）：2400（3D00|A618|    ）
（0x0004577C）（0x00044BD8）（0x0000C450）：2400（3E00|AA18|    ）
（0x00045F4C）（0x000453A8）（0x0000CC20）：2400（B200|1100|    ）
（0x000465FC）（0x00045A58）（0x0000D2D0）：2400（B200|1100|    ）
（0x00046614）（0x00045A70）（0x0000D2E8）：2400（4D00|    |    ）
（0x00046634）（0x00045A90）（0x0000D308）：2400（3900|    |    ）
（0x00046684）（0x00045AE0）（0x0000D358）：2400（3D00|0E00|    ）
（0x0004668C）（0x00045AE8）（0x0000D360）：2400（3E00|0B00|    ）
（0x000468C4）（0x00045D20）（0x0000D598）：2400（3900|    |    ）
（0x00046C04）（0x00046060）（0x0000D8D8）：2400（1A00|6D1B|    ）
（0x00046C0C）（0x00046068）（0x0000D8E0）：2400（1B00|6D1B|    ）
（0x00046D14）（0x00046170）（0x0000D9E8）：2400（1A00|721B|    ）
（0x00046D1C）（0x00046178）（0x0000D9F0）：2400（1B00|721B|    ）
（0x0004719C）（0x000465F8）（0x0000DE70）：2400（7600|    |    ）
（0x00047254）（0x000466B0）（0x0000DF28）：2400（3C00|    |    ）
（0x00047284）（0x000466E0）（0x0000DF58）：2400（3900|BE1D|    ）
（0x00047494）（0x000468F0）（0x0000E168）：2400（3900|701C|    ）
（0x00047ADC）（0x00046F38）（0x0000E7B0）：2400（3900|2F1D|    ）
（0x00047B64）（0x00046FC0）（0x0000E838）：2400（3900|311D|    ）
（0x00047BFC）（0x00047058）（0x0000E8D0）：2400（3900|341D|    ）
（0x00047C0C）（0x00047068）（0x0000E8E0）：2400（4500|371D|    ）
（0x0004801C）（0x00047478）（0x0000ECF0）：2400（2700|3A1D|    ）
（0x0004983C）（0x00048C98）（0x00010510）：2400（AD00|BA20|    ）
（0x0004984C）（0x00048CA8）（0x00010520）：2400（AC00|BA20|    ）
（0x0004A424）（0x00049880）（0x000110F8）：2400（0F01|2322|    ）
（0x0004AFAC）（0x0004A408）（0x00011C80）：2400（5801|0D25|    ）
（0x0004AFC4）（0x0004A420）（0x00011C98）：2400（5901|2A27|    ）
（0x0004B0FC）（0x0004A558）（0x00011DD0）：2400（8801|    |    ）
（0x0004B5FC）（0x0004AA58）（0x000122D0）：2400（5500|    |    ）
（0x0004B614）（0x0004AA70）（0x000122E8）：2400（4D00|0E00|    ）
（0x0004B624）（0x0004AA80）（0x000122F8）：2400（3C00|    |    ）
（0x0004B62C）（0x0004AA88）（0x00012300）：2400（3D00|B39C|    ）
（0x0004B634）（0x0004AA90）（0x00012308）：2400（3E00|B39C|    ）
（0x0004B9B4）（0x0004AE10）（0x00012688）：2400（5701|8E24|    ）
（0x0004C134）（0x0004B590）（0x00012E08）：2400（D100|9725|    ）
（0x0004C144）（0x0004B5A0）（0x00012E18）：2400（D100|    |    ）
（0x0004C594）（0x0004B9F0）（0x00013268）：2400（D200|F726|    ）
（0x0004C62C）（0x0004BA88）（0x00013300）：2400（D200|F726|    ）
（0x0004C67C）（0x0004BAD8）（0x00013350）：2400（D200|F726|    ）
（0x0004C6C4）（0x0004BB20）（0x00013398）：2400（D200|F726|    ）
（0x0004C6EC）（0x0004BB48）（0x000133C0）：2400（D200|F726|    ）
（0x0004C71C）（0x0004BB78）（0x000133F0）：2400（D200|F726|    ）
（0x0004C784）（0x0004BBE0）（0x00013458）：2400（D200|F726|    ）
（0x0004C874）（0x0004BCD0）（0x00013548）：2400（D200|F726|    ）
（0x0004C9A4）（0x0004BE00）（0x00013678）：2400（D300|0D27|    ）
（0x0004CAA4）（0x0004BF00）（0x00013778）：2400（D500|1527|    ）
（0x0004D18C）（0x0004C5E8）（0x00013E60）：2400（A201|EA27|    ）
（0x0004D194）（0x0004C5F0）（0x00013E68）：2400（A301|EA27|    ）
（0x0004D93C）（0x0004CD98）（0x00014610）：2400（9E01|5E29|    ）
（0x0004F07C）（0x0004E4D8）（0x00015D50）：2400（0D02|    |    ）
（0x0004F2E4）（0x0004E740）（0x00015FB8）：2400（FE01|572C|    ）
（0x0004F34C）（0x0004E7A8）（0x00016020）：2400（AA01|    |    ）
（0x0004F5AC）（0x0004EA08）（0x00016280）：2400（AA01|B82C|    ）
（0x00050244）（0x0004F6A0）（0x00016F18）：2400（A601|E42D|    ）
（0x000506EC）（0x0004FB48）（0x000173C0）：2400（FFFF|7D2E|    ）
（0x00050814）（0x0004FC70）（0x000174E8）：2400（D301|AE2E|    ）
（0x0005081C）（0x0004FC78）（0x000174F0）：2400（FFFF|BB2E|    ）
（0x00050F3C）（0x00050398）（0x00017C10）：2400（2402|    |    ）
（0x00050F44）（0x000503A0）（0x00017C18）：2400（2602|    |    ）
（0x0005118C）（0x000505E8）（0x00017E60）：2400（2502|EE30|    ）
（0x0005119C）（0x000505F8）（0x00017E70）：2400（2502|    |    ）
（0x0005129C）（0x000506F8）（0x00017F70）：2400（2502|F130|    ）
（0x0005133C）（0x00050798）（0x00018010）：2400（2502|    |    ）
（0x0005141C）（0x00050878）（0x000180F0）：2400（2502|F430|    ）
（0x0005142C）（0x00050888）（0x00018100）：2400（2502|    |    ）
（0x00051914）（0x00050D70）（0x000185E8）：2400（2502|7E34|    ）
（0x00051B94）（0x00050FF0）（0x00018868）：2400（2602|3731|    ）
（0x00051C04）（0x00051060）（0x000188D8）：2400（2602|4131|    ）
（0x00051C54）（0x000510B0）（0x00018928）：2400（2602|2E31|    ）
（0x00051F6C）（0x000513C8）（0x00018C40）：2400（4102|    |    ）
（0x0005217C）（0x000515D8）（0x00018E50）：2400（4102|3F32|    ）
（0x00052A9C）（0x00051EF8）（0x00019770）：2400（4202|0B00|    ）
（0x00052AA4）（0x00051F00）（0x00019778）：2400（4302|0B00|    ）
（0x00052B7C）（0x00051FD8）（0x00019850）：2400（5D02|    |    ）
（0x00052B84）（0x00051FE0）（0x00019858）：2400（5E02|    |    ）
（0x00052B8C）（0x00051FE8）（0x00019860）：2400（5F02|    |    ）
（0x00052E84）（0x000522E0）（0x00019B58）：2400（4002|7A34|    ）
（0x000531C4）（0x00052620）（0x00019E98）：2400（6902|6434|    ）
（0x0005328C）（0x000526E8）（0x00019F60）：2400（6A02|BD34|    ）
（0x000532CC）（0x00052728）（0x00019FA0）：2400（6B02|C334|    ）
（0x000535C4）（0x00052A20）（0x0001A298）：2400（6902|7034|    ）
（0x0005366C）（0x00052AC8）（0x0001A340）：2400（6602|1C00|    ）
（0x0005489C）（0x00053CF8）（0x0001B570）：2400（FFFF|C736|    ）
（0x000548D4）（0x00053D30）（0x0001B5A8）：2400（FFFF|CF36|    ）
（0x000548EC）（0x00053D48）（0x0001B5C0）：2400（FFFF|D536|    ）
（0x0005491C）（0x00053D78）（0x0001B5F0）：2400（FFFF|E536|    ）
（0x00054944）（0x00053DA0）（0x0001B618）：2400（FFFF|EC36|    ）
（0x00054F94）（0x000543F0）（0x0001BC68）：2400（FFFF|9037|    ）
（0x00055C7C）（0x000550D8）（0x0001C950）：2400（1C03|5102|    ）
（0x00055EBC）（0x00055318）（0x0001CB90）：2400（8A03|0800|    ）
（0x00055EC4）（0x00055320）（0x0001CB98）：2400（8D03|    |    ）
（0x0005609C）（0x000554F8）（0x0001CD70）：2400（FFFF|C039|    ）
（0x000560B4）（0x00055510）（0x0001CD88）：2400（FFFF|C539|    ）
（0x000560CC）（0x00055528）（0x0001CDA0）：2400（FFFF|CB39|    ）
（0x000560E4）（0x00055540）（0x0001CDB8）：2400（FFFF|D039|    ）
（0x000560FC）（0x00055558）（0x0001CDD0）：2400（FFFF|D839|    ）
（0x00056114）（0x00055570）（0x0001CDE8）：2400（FFFF|E039|    ）
（0x000562BC）（0x00055718）（0x0001CF90）：2400（1D03|    |    ）
（0x0005632C）（0x00055788）（0x0001D000）：2400（1D03|073A|    ）
（0x0005648C）（0x000558E8）（0x0001D160）：2400（8A03|    |    ）
（0x00056B3C）（0x00055F98）（0x0001D810）：2400（8A03|E338|    ）
（0x00057924）（0x00056D80）（0x0001E5F8）：2400（FFFF|0C3D|    ）
（0x00057AA4）（0x00056F00）（0x0001E778）：2400（FFFF|0E3D|    ）
（0x00057B7C）（0x00056FD8）（0x0001E850）：2400（FFFF|103D|    ）
（0x00057F74）（0x000573D0）（0x0001EC48）：2400（AF03|AA3D|    ）
（0x00058304）（0x00057760）（0x0001EFD8）：2400（C003|BA3D|    ）
（0x00058B84）（0x00057FE0）（0x0001F858）：2400（C903|573F|    ）
（0x00058B8C）（0x00057FE8）（0x0001F860）：2400（CA03|573F|    ）
（0x00058B94）（0x00057FF0）（0x0001F868）：2400（CB03|573F|    ）
（0x00058B9C）（0x00057FF8）（0x0001F870）：2400（CC03|573F|    ）
（0x000593EC）（0x00058848）（0x000200C0）：2400（7204|8003|    ）
（0x0005941C）（0x00058878）（0x000200F0）：2400（7404|8003|    ）
（0x0005944C）（0x000588A8）（0x00020120）：2400（7604|8003|    ）
（0x0005947C）（0x000588D8）（0x00020150）：2400（7804|8003|    ）
（0x000594AC）（0x00058908）（0x00020180）：2400（7A04|8003|    ）
（0x000594DC）（0x00058938）（0x000201B0）：2400（7C04|8003|    ）
（0x0005950C）（0x00058968）（0x000201E0）：2400（1305|8003|    ）
（0x0005953C）（0x00058998）（0x00020210）：2400（1505|8003|    ）
（0x0005956C）（0x000589C8）（0x00020240）：2400（1705|8003|    ）
（0x0005959C）（0x000589F8）（0x00020270）：2400（1905|8003|    ）
