（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0004055C）（0x0003F9B8）（0x00007230）：4500（2900|    |    ）
（0x00041294）（0x000406F0）（0x00007F68）：4500（2700|    |    ）
（0x00041504）（0x00040960）（0x000081D8）：4500（2600|    |    ）
（0x00041ABC）（0x00040F18）（0x00008790）：4500（1200|    |    ）
（0x00041DD4）（0x00041230）（0x00008AA8）：4500（2500|    |    ）
（0x000471DC）（0x00046638）（0x0000DEB0）：4500（2600|    |    ）
（0x00048BB4）（0x00048010）（0x0000F888）：4500（2500|    |    ）
（0x0004BCDC）（0x0004B138）（0x000129B0）：4500（2500|    |    ）
（0x0004BD5C）（0x0004B1B8）（0x00012A30）：4500（2500|    |    ）
（0x0004F7CC）（0x0004EC28）（0x000164A0）：4500（2500|    |    ）
（0x0005178C）（0x00050BE8）（0x00018460）：4500（0E00|    |    ）
（0x0005317C）（0x000525D8）（0x00019E50）：4500（2F00|    |    ）
（0x0005431C）（0x00053778）（0x0001AFF0）：4500（2500|    |    ）
（0x00054574）（0x000539D0）（0x0001B248）：4500（2700|    |    ）
（0x0005458C）（0x000539E8）（0x0001B260）：4500（2800|    |    ）
（0x00054754）（0x00053BB0）（0x0001B428）：4500（2600|    |    ）
（0x0005476C）（0x00053BC8）（0x0001B440）：4500（2800|    |    ）
（0x00054B24）（0x00053F80）（0x0001B7F8）：4500（2500|    |    ）
（0x000583EC）（0x00057848）（0x0001F0C0）：4500（2A00|    |    ）
（0x00058554）（0x000579B0）（0x0001F228）：4500（2D00|    |    ）
（0x000598E4）（0x00058D40）（0x000205B8）：4500（2D00|    |    ）
（0x0005A08C）（0x000594E8）（0x00020D60）：4500（2C00|    |    ）
（0x0005A0C4）（0x00059520）（0x00020D98）：4500（2700|    |    ）
（0x0005A394）（0x000597F0）（0x00021068）：4500（2800|    |    ）
（0x0005A3C4）（0x00059820）（0x00021098）：4500（2800|    |    ）
（0x0005A84C）（0x00059CA8）（0x00021520）：4500（2500|    |    ）
（0x0005A8FC）（0x00059D58）（0x000215D0）：4500（2800|    |    ）
（0x0005B0DC）（0x0005A538）（0x00021DB0）：4500（2700|    |    ）
（0x0005B13C）（0x0005A598）（0x00021E10）：4500（2600|    |    ）
（0x0005CD54）（0x0005C1B0）（0x00023A28）：4500（3000|    |    ）
（0x0005E7FC）（0x0005DC58）（0x000254D0）：4500（2800|    |    ）
（0x0005FFF4）（0x0005F450）（0x00026CC8）：4500（2900|    |    ）
（0x00062634）（0x00061A90）（0x00029308）：4500（1200|    |    ）
（0x0006264C）（0x00061AA8）（0x00029320）：4500（2500|    |    ）
（0x00065F74）（0x000653D0）（0x0002CC48）：4500（5600|    |    ）
（0x0006A874）（0x00069CD0）（0x00031548）：4500（3000|    |    ）
（0x0006ABB4）（0x0006A010）（0x00031888）：4500（1400|    |    ）
（0x0006AC04）（0x0006A060）（0x000318D8）：4500（1200|    |    ）
（0x0006BEB4）（0x0006B310）（0x00032B88）：4500（2D00|    |    ）
（0x0006BED4）（0x0006B330）（0x00032BA8）：4500（2500|    |    ）
（0x0006C164）（0x0006B5C0）（0x00032E38）：4500（2700|    |    ）
（0x0006C634）（0x0006BA90）（0x00033308）：4500（2600|    |    ）
（0x0006D82C）（0x0006CC88）（0x00034500）：4500（2B00|    |    ）
（0x0006D84C）（0x0006CCA8）（0x00034520）：4500（2700|    |    ）
（0x0006D864）（0x0006CCC0）（0x00034538）：4500（2500|    |    ）
（0x0006F78C）（0x0006EBE8）（0x00036460）：4500（3000|    |    ）
（0x0006F7A4）（0x0006EC00）（0x00036478）：4500（2700|    |    ）
（0x00070E2C）（0x00070288）（0x00037B00）：4500（2D00|    |    ）
（0x000722E4）（0x00071740）（0x00038FB8）：4500（2A00|    |    ）
（0x00074F9C）（0x000743F8）（0x0003BC70）：4500（2A00|    |    ）
（0x00074FAC）（0x00074408）（0x0003BC80）：4500（2700|    |    ）
（0x00075D3C）（0x00075198）（0x0003CA10）：4500（2700|    |    ）
（0x00077014）（0x00076470）（0x0003DCE8）：4500（2600|    |    ）
（0x0007702C）（0x00076488）（0x0003DD00）：4500（2700|    |    ）
（0x000779B4）（0x00076E10）（0x0003E688）：4500（2700|    |    ）
（0x000779CC）（0x00076E28）（0x0003E6A0）：4500（2500|    |    ）
（0x00077DDC）（0x00077238）（0x0003EAB0）：4500（2900|    |    ）
（0x00077DF4）（0x00077250）（0x0003EAC8）：4500（2900|    |    ）
（0x00079BB4）（0x00079010）（0x00040888）：4500（2600|    |    ）
（0x0007AC84）（0x0007A0E0）（0x00041958）：4500（2500|    |    ）
（0x0007BE44）（0x0007B2A0）（0x00042B18）：4500（2A00|    |    ）
（0x0007BE54）（0x0007B2B0）（0x00042B28）：4500（2500|    |    ）
（0x0007E374）（0x0007D7D0）（0x00045048）：4500（2600|    |    ）
（0x0007E384）（0x0007D7E0）（0x00045058）：4500（2500|    |    ）
（0x00080BAC）（0x00080008）（0x00047880）：4500（2D00|    |    ）
（0x00080BBC）（0x00080018）（0x00047890）：4500（2700|    |    ）
（0x00080D64）（0x000801C0）（0x00047A38）：4500（2600|    |    ）
（0x00080D74）（0x000801D0）（0x00047A48）：4500（2700|    |    ）
（0x000821F4）（0x00081650）（0x00048EC8）：4500（2500|    |    ）
（0x00084B14）（0x00083F70）（0x0004B7E8）：4500（2600|    |    ）
