（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0008756C）（0x000869C8）（0x0004E240）：6700（FFFF|    |    ）
（0x0008757C）（0x000869D8）（0x0004E250）：6700（    |    |    ）
（0x00087594）（0x000869F0）（0x0004E268）：6700（FFFF|    |    ）
（0x000875AC）（0x00086A08）（0x0004E280）：6700（FFFF|    |    ）
（0x000875BC）（0x00086A18）（0x0004E290）：6700（    |    |    ）
（0x000876FC）（0x00086B58）（0x0004E3D0）：6700（FFFF|    |    ）
（0x00087754）（0x00086BB0）（0x0004E428）：6700（6301|    |    ）
（0x0008778C）（0x00086BE8）（0x0004E460）：6700（FFFF|    |    ）
（0x000882EC）（0x00087748）（0x0004EFC0）：6700（7D01|    |    ）
（0x00088304）（0x00087760）（0x0004EFD8）：6700（FFFF|    |    ）
（0x00088314）（0x00087770）（0x0004EFE8）：6700（5701|    |    ）
（0x000884DC）（0x00087938）（0x0004F1B0）：6700（7A01|    |    ）
（0x000884F4）（0x00087950）（0x0004F1C8）：6700（4801|    |    ）
（0x00088504）（0x00087960）（0x0004F1D8）：6700（FFFF|    |    ）
（0x00088514）（0x00087970）（0x0004F1E8）：6700（FFFF|    |    ）
（0x000885B4）（0x00087A10）（0x0004F288）：6700（    |    |    ）
（0x000885DC）（0x00087A38）（0x0004F2B0）：6700（5101|    |    ）
（0x000885EC）（0x00087A48）（0x0004F2C0）：6700（5301|    |    ）
（0x000885FC）（0x00087A58）（0x0004F2D0）：6700（8401|    |    ）
（0x0008860C）（0x00087A68）（0x0004F2E0）：6700（7C01|    |    ）
（0x0008861C）（0x00087A78）（0x0004F2F0）：6700（7B01|    |    ）
（0x0008863C）（0x00087A98）（0x0004F310）：6700（5601|    |    ）
（0x0008868C）（0x00087AE8）（0x0004F360）：6700（3D01|    |    ）
（0x000886BC）（0x00087B18）（0x0004F390）：6700（3E01|    |    ）
（0x000886E4）（0x00087B40）（0x0004F3B8）：6700（3F01|    |    ）
（0x00089BA4）（0x00089000）（0x00050878）：6700（    |    |    ）
（0x00089BB4）（0x00089010）（0x00050888）：6700（4E01|    |    ）
（0x00089BC4）（0x00089020）（0x00050898）：6700（    |    |    ）
（0x00089BD4）（0x00089030）（0x000508A8）：6700（3E01|    |    ）
（0x00089BEC）（0x00089048）（0x000508C0）：6700（    |    |    ）
（0x00089BFC）（0x00089058）（0x000508D0）：6700（7E01|    |    ）
（0x00089C0C）（0x00089068）（0x000508E0）：6700（4E01|    |    ）
（0x00089C1C）（0x00089078）（0x000508F0）：6700（4A01|    |    ）
（0x00089F44）（0x000893A0）（0x00050C18）：6700（7E01|    |    ）
（0x00089F54）（0x000893B0）（0x00050C28）：6700（    |    |    ）
（0x00089F64）（0x000893C0）（0x00050C38）：6700（4A01|    |    ）
（0x00089F74）（0x000893D0）（0x00050C48）：6700（3F01|    |    ）
（0x00089F8C）（0x000893E8）（0x00050C60）：6700（FFFF|    |    ）
（0x00089F9C）（0x000893F8）（0x00050C70）：6700（4A01|    |    ）
（0x00089FAC）（0x00089408）（0x00050C80）：6700（4E01|    |    ）
（0x00089FBC）（0x00089418）（0x00050C90）：6700（3E01|    |    ）
（0x00089FCC）（0x00089428）（0x00050CA0）：6700（4401|    |    ）
（0x00089FDC）（0x00089438）（0x00050CB0）：6700（FFFF|    |    ）
（0x00089FEC）（0x00089448）（0x00050CC0）：6700（4A01|    |    ）
（0x00089FFC）（0x00089458）（0x00050CD0）：6700（3E01|    |    ）
（0x0008A00C）（0x00089468）（0x00050CE0）：6700（3F01|    |    ）
（0x0008A02C）（0x00089488）（0x00050D00）：6700（FFFF|    |    ）
（0x0008A03C）（0x00089498）（0x00050D10）：6700（7E01|    |    ）
（0x0008A04C）（0x000894A8）（0x00050D20）：6700（    |    |    ）
（0x0008A05C）（0x000894B8）（0x00050D30）：6700（7E01|    |    ）
（0x0008A074）（0x000894D0）（0x00050D48）：6700（4A01|    |    ）
（0x0008A084）（0x000894E0）（0x00050D58）：6700（4E01|    |    ）
（0x0008A094）（0x000894F0）（0x00050D68）：6700（    |    |    ）
（0x0008A0A4）（0x00089500）（0x00050D78）：6700（3E01|    |    ）
（0x0008A0C4）（0x00089520）（0x00050D98）：6700（FFFF|    |    ）
（0x0008A0D4）（0x00089530）（0x00050DA8）：6700（3F01|    |    ）
（0x0008A14C）（0x000895A8）（0x00050E20）：6700（FFFF|    |    ）
（0x0008A16C）（0x000895C8）（0x00050E40）：6700（7401|0400|    ）
（0x0008A184）（0x000895E0）（0x00050E58）：6700（7501|0300|    ）
（0x0008A19C）（0x000895F8）（0x00050E70）：6700（6001|0400|    ）
（0x0008A25C）（0x000896B8）（0x00050F30）：6700（2F01|    |    ）
（0x0008A274）（0x000896D0）（0x00050F48）：6700（FFFF|    |    ）
（0x0008A284）（0x000896E0）（0x00050F58）：6700（3C01|    |    ）
（0x0008A29C）（0x000896F8）（0x00050F70）：6700（    |    |    ）
（0x0008A2AC）（0x00089708）（0x00050F80）：6700（3D01|    |    ）
（0x0008A2BC）（0x00089718）（0x00050F90）：6700（    |    |    ）
（0x0008A2CC）（0x00089728）（0x00050FA0）：6700（2F01|    |    ）
（0x0008A2DC）（0x00089738）（0x00050FB0）：6700（    |    |    ）
（0x0008A2FC）（0x00089758）（0x00050FD0）：6700（FFFF|    |    ）
（0x0008A30C）（0x00089768）（0x00050FE0）：6700（3D01|    |    ）
（0x0008A31C）（0x00089778）（0x00050FF0）：6700（    |    |    ）
（0x0008A37C）（0x000897D8）（0x00051050）：6700（5201|0A00|    ）
（0x0008A39C）（0x000897F8）（0x00051070）：6700（FFFF|    |    ）
（0x0008A3AC）（0x00089808）（0x00051080）：6700（    |    |    ）
（0x0008A3CC）（0x00089828）（0x000510A0）：6700（FFFF|    |    ）
（0x0008A3DC）（0x00089838）（0x000510B0）：6700（6501|    |    ）
