（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003933C）（0x00038798）（0x00000010）：8700（    |    |    ）
（0x00039354）（0x000387B0）（0x00000028）：8700（    |    |    ）
（0x00039664）（0x00038AC0）（0x00000338）：8700（    |    |    ）
（0x0003966C）（0x00038AC8）（0x00000340）：8700（    |    |    ）
（0x0003969C）（0x00038AF8）（0x00000370）：8700（    |    |    ）
（0x000396A4）（0x00038B00）（0x00000378）：8700（    |    |    ）
（0x000396E4）（0x00038B40）（0x000003B8）：8700（    |    |    ）
（0x000396EC）（0x00038B48）（0x000003C0）：8700（    |    |    ）
（0x00039704）（0x00038B60）（0x000003D8）：8700（    |    |    ）
（0x0003970C）（0x00038B68）（0x000003E0）：8700（    |    |    ）
（0x0003972C）（0x00038B88）（0x00000400）：8700（    |    |    ）
（0x00039734）（0x00038B90）（0x00000408）：8700（    |    |    ）
（0x0003973C）（0x00038B98）（0x00000410）：8700（    |    |    ）
（0x00039744）（0x00038BA0）（0x00000418）：8700（    |    |    ）
（0x0003977C）（0x00038BD8）（0x00000450）：8700（    |    |    ）
（0x00039784）（0x00038BE0）（0x00000458）：8700（    |    |    ）
（0x0003978C）（0x00038BE8）（0x00000460）：8700（    |    |    ）
（0x00039794）（0x00038BF0）（0x00000468）：8700（    |    |    ）
（0x000397B4）（0x00038C10）（0x00000488）：8700（    |    |    ）
（0x000397BC）（0x00038C18）（0x00000490）：8700（    |    |    ）
（0x000397C4）（0x00038C20）（0x00000498）：8700（    |    |    ）
（0x000397CC）（0x00038C28）（0x000004A0）：8700（    |    |    ）
（0x000397D4）（0x00038C30）（0x000004A8）：8700（    |    |    ）
（0x000397DC）（0x00038C38）（0x000004B0）：8700（    |    |    ）
（0x000397E4）（0x00038C40）（0x000004B8）：8700（    |    |    ）
（0x000397EC）（0x00038C48）（0x000004C0）：8700（    |    |    ）
（0x0003983C）（0x00038C98）（0x00000510）：8700（    |    |    ）
（0x00039844）（0x00038CA0）（0x00000518）：8700（    |    |    ）
（0x0003984C）（0x00038CA8）（0x00000520）：8700（    |    |    ）
（0x00039854）（0x00038CB0）（0x00000528）：8700（    |    |    ）
（0x00039864）（0x00038CC0）（0x00000538）：8700（    |    |    ）
（0x0003986C）（0x00038CC8）（0x00000540）：8700（    |    |    ）
（0x00039874）（0x00038CD0）（0x00000548）：8700（    |    |    ）
（0x0003987C）（0x00038CD8）（0x00000550）：8700（    |    |    ）
（0x00039884）（0x00038CE0）（0x00000558）：8700（    |    |    ）
（0x0003988C）（0x00038CE8）（0x00000560）：8700（    |    |    ）
（0x00039894）（0x00038CF0）（0x00000568）：8700（    |    |    ）
（0x0003989C）（0x00038CF8）（0x00000570）：8700（    |    |    ）
（0x000398B4）（0x00038D10）（0x00000588）：8700（    |    |    ）
（0x000398BC）（0x00038D18）（0x00000590）：8700（    |    |    ）
（0x000398C4）（0x00038D20）（0x00000598）：8700（    |    |    ）
（0x000398CC）（0x00038D28）（0x000005A0）：8700（    |    |    ）
（0x0003992C）（0x00038D88）（0x00000600）：8700（    |    |    ）
（0x00039934）（0x00038D90）（0x00000608）：8700（    |    |    ）
（0x00039964）（0x00038DC0）（0x00000638）：8700（    |    |    ）
（0x0003996C）（0x00038DC8）（0x00000640）：8700（    |    |    ）
（0x000399AC）（0x00038E08）（0x00000680）：8700（    |    |    ）
（0x000399B4）（0x00038E10）（0x00000688）：8700（    |    |    ）
（0x000399BC）（0x00038E18）（0x00000690）：8700（    |    |    ）
（0x000399C4）（0x00038E20）（0x00000698）：8700（    |    |    ）
（0x000399CC）（0x00038E28）（0x000006A0）：8700（    |    |    ）
（0x000399D4）（0x00038E30）（0x000006A8）：8700（    |    |    ）
（0x00039A8C）（0x00038EE8）（0x00000760）：8700（    |    |    ）
（0x00039ADC）（0x00038F38）（0x000007B0）：8700（    |    |    ）
（0x00039AE4）（0x00038F40）（0x000007B8）：8700（    |    |    ）
（0x00039AF4）（0x00038F50）（0x000007C8）：8700（    |    |    ）
（0x00039B4C）（0x00038FA8）（0x00000820）：8700（    |    |    ）
（0x00039C4C）（0x000390A8）（0x00000920）：8700（    |    |    ）
（0x00039C54）（0x000390B0）（0x00000928）：8700（    |    |    ）
（0x00039C5C）（0x000390B8）（0x00000930）：8700（    |    |    ）
（0x00039C64）（0x000390C0）（0x00000938）：8700（    |    |    ）
（0x00039CD4）（0x00039130）（0x000009A8）：8700（    |    |    ）
（0x00039D1C）（0x00039178）（0x000009F0）：8700（    |    |    ）
（0x00039D24）（0x00039180）（0x000009F8）：8700（    |    |    ）
（0x00039D2C）（0x00039188）（0x00000A00）：8700（    |    |    ）
（0x00039DB4）（0x00039210）（0x00000A88）：8700（    |    |    ）
（0x00039DBC）（0x00039218）（0x00000A90）：8700（    |    |    ）
（0x00039DC4）（0x00039220）（0x00000A98）：8700（    |    |    ）
（0x00039DCC）（0x00039228）（0x00000AA0）：8700（    |    |    ）
（0x00039DD4）（0x00039230）（0x00000AA8）：8700（    |    |    ）
（0x00039DDC）（0x00039238）（0x00000AB0）：8700（    |    |    ）
