（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x000409D4）（0x0003FE30）（0x000076A8）：0800（    |    |    ）
（0x00041604）（0x00040A60）（0x000082D8）：0800（    |    |    ）
（0x00042F24）（0x00042380）（0x00009BF8）：0800（    |    |    ）
（0x00043504）（0x00042960）（0x0000A1D8）：0800（    |    |    ）
（0x00044E64）（0x000442C0）（0x0000BB38）：0800（    |    |    ）
（0x0004689C）（0x00045CF8）（0x0000D570）：0800（    |    |    ）
（0x0004A0F4）（0x00049550）（0x00010DC8）：0800（    |    |    ）
（0x0004BF1C）（0x0004B378）（0x00012BF0）：0800（    |    |    ）
（0x0004D474）（0x0004C8D0）（0x00014148）：0800（    |    |    ）
（0x0004D614）（0x0004CA70）（0x000142E8）：0800（    |    |    ）
（0x0004E334）（0x0004D790）（0x00015008）：0800（    |    |    ）
（0x0004E4A4）（0x0004D900）（0x00015178）：0800（    |    |    ）
（0x0004EB04）（0x0004DF60）（0x000157D8）：0800（    |    |    ）
（0x0004EB44）（0x0004DFA0）（0x00015818）：0800（    |    |    ）
（0x0004EB7C）（0x0004DFD8）（0x00015850）：0800（    |    |    ）
（0x0005061C）（0x0004FA78）（0x000172F0）：0800（    |    |    ）
（0x000506FC）（0x0004FB58）（0x000173D0）：0800（    |    |    ）
（0x00053B9C）（0x00052FF8）（0x0001A870）：0800（    |    |    ）
（0x000542FC）（0x00053758）（0x0001AFD0）：0800（    |    |    ）
（0x0005506C）（0x000544C8）（0x0001BD40）：0800（    |    |    ）
（0x00055F3C）（0x00055398）（0x0001CC10）：0800（    |    |    ）
（0x00056CBC）（0x00056118）（0x0001D990）：0800（    |    |    ）
（0x00057454）（0x000568B0）（0x0001E128）：0800（    |    |    ）
（0x00058E24）（0x00058280）（0x0001FAF8）：0800（    |    |    ）
（0x0005F31C）（0x0005E778）（0x00025FF0）：0800（    |    |    ）
（0x00063624）（0x00062A80）（0x0002A2F8）：0800（    |    |    ）
（0x000641F4）（0x00063650）（0x0002AEC8）：0800（    |    |    ）
（0x00067814）（0x00066C70）（0x0002E4E8）：0800（    |    |    ）
（0x0006960C）（0x00068A68）（0x000302E0）：0800（    |    |    ）
（0x0006BD1C）（0x0006B178）（0x000329F0）：0800（    |    |    ）
（0x0006E0A4）（0x0006D500）（0x00034D78）：0800（    |    |    ）
（0x00075BC4）（0x00075020）（0x0003C898）：0800（    |    |    ）
（0x00075D2C）（0x00075188）（0x0003CA00）：0800（    |    |    ）
（0x000779A4）（0x00076E00）（0x0003E678）：0800（    |    |    ）
（0x0007D484）（0x0007C8E0）（0x00044158）：0800（    |    |    ）
（0x0008337C）（0x000827D8）（0x0004A050）：0800（    |    |    ）
