（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x000395EC）（0x00038A48）（0x000002C0）：0600（0500|5700|    ）
（0x000395F4）（0x00038A50）（0x000002C8）：0600（3200|5D00|    ）
（0x00039674）（0x00038AD0）（0x00000348）：0600（1900|6700|    ）
（0x000396AC）（0x00038B08）（0x00000380）：0600（2800|6E00|    ）
（0x00039714）（0x00038B70）（0x000003E8）：0600（3200|7B00|    ）
（0x000398D4）（0x00038D30）（0x000005A8）：0600（1900|B100|    ）
（0x0003993C）（0x00038D98）（0x00000610）：0600（1900|C000|    ）
（0x00039974）（0x00038DD0）（0x00000648）：0600（1900|C700|    ）
（0x00039A94）（0x00038EF0）（0x00000768）：0600（0A00|EC00|    ）
（0x00039B54）（0x00038FB0）（0x00000828）：0600（0A00|0401|    ）
（0x00039CDC）（0x00039138）（0x000009B0）：0600（0A00|3501|    ）
（0x00039E54）（0x000392B0）（0x00000B28）：0600（0A00|6401|    ）
（0x0003A1AC）（0x00039608）（0x00000E80）：0600（1400|CF01|    ）
（0x0003A224）（0x00039680）（0x00000EF8）：0600（1400|DE01|    ）
（0x0003A2E4）（0x00039740）（0x00000FB8）：0600（0500|F601|    ）
（0x0003A2FC）（0x00039758）（0x00000FD0）：0600（0800|F901|    ）
（0x0003A324）（0x00039780）（0x00000FF8）：0600（0500|FE01|    ）
（0x0003A33C）（0x00039798）（0x00001010）：0600（0800|0102|    ）
（0x0003A664）（0x00039AC0）（0x00001338）：0600（2300|6502|    ）
（0x0003A6C4）（0x00039B20）（0x00001398）：0600（3200|7202|    ）
（0x0003A6E4）（0x00039B40）（0x000013B8）：0600（0A00|7602|    ）
（0x0003A714）（0x00039B70）（0x000013E8）：0600（0A00|7C02|    ）
（0x0003A73C）（0x00039B98）（0x00001410）：0600（0A00|8102|    ）
（0x0003A764）（0x00039BC0）（0x00001438）：0600（0A00|8602|    ）
（0x0003A79C）（0x00039BF8）（0x00001470）：0600（1000|8D02|    ）
（0x0003A7E4）（0x00039C40）（0x000014B8）：0600（1000|9602|    ）
（0x0003A82C）（0x00039C88）（0x00001500）：0600（1000|9F02|    ）
（0x0003A874）（0x00039CD0）（0x00001548）：0600（1000|A802|    ）
（0x0003A8CC）（0x00039D28）（0x000015A0）：0600（0A00|B102|    ）
（0x0003A8E4）（0x00039D40）（0x000015B8）：0600（1900|B102|    ）
（0x0003A944）（0x00039DA0）（0x00001618）：0600（0A00|C202|    ）
（0x0003A964）（0x00039DC0）（0x00001638）：0600（0A00|C602|    ）
（0x0003A99C）（0x00039DF8）（0x00001670）：0600（0A00|CD02|    ）
（0x0003A9A4）（0x00039E00）（0x00001678）：0600（3200|D202|    ）
（0x0003A9B4）（0x00039E10）（0x00001688）：0600（0A00|CD02|    ）
（0x0003AA04）（0x00039E60）（0x000016D8）：0600（2800|DE02|    ）
（0x0003AA14）（0x00039E70）（0x000016E8）：0600（2800|D902|    ）
（0x0003AE04）（0x0003A260）（0x00001AD8）：0600（2000|5703|    ）
（0x0003AE34）（0x0003A290）（0x00001B08）：0600（3200|5C03|    ）
（0x0003AE5C）（0x0003A2B8）（0x00001B30）：0600（0A00|6503|    ）
（0x0003AE6C）（0x0003A2C8）（0x00001B40）：0600（1400|6703|    ）
（0x0003AE8C）（0x0003A2E8）（0x00001B60）：0600（3C00|6B03|    ）
（0x0003AF5C）（0x0003A3B8）（0x00001C30）：0600（0500|    |    ）
（0x0003AF94）（0x0003A3F0）（0x00001C68）：0600（0A00|    |    ）
（0x0003AFEC）（0x0003A448）（0x00001CC0）：0600（0500|    |    ）
（0x0003B02C）（0x0003A488）（0x00001D00）：0600（0800|    |    ）
（0x0003B09C）（0x0003A4F8）（0x00001D70）：0600（0A00|    |    ）
（0x0003B0C4）（0x0003A520）（0x00001D98）：0600（0300|    |    ）
（0x0003B1BC）（0x0003A618）（0x00001E90）：0600（2800|D103|    ）
（0x0003B20C）（0x0003A668）（0x00001EE0）：0600（1400|D803|    ）
（0x0003B21C）（0x0003A678）（0x00001EF0）：0600（0800|    |    ）
（0x0003B434）（0x0003A890）（0x00002108）：0600（0500|1D04|    ）
（0x0003B50C）（0x0003A968）（0x000021E0）：0600（3700|    |    ）
（0x0003B554）（0x0003A9B0）（0x00002228）：0600（3700|    |    ）
（0x0003B594）（0x0003A9F0）（0x00002268）：0600（3200|4904|    ）
（0x0003B5BC）（0x0003AA18）（0x00002290）：0600（3200|4904|    ）
（0x0003B904）（0x0003AD60）（0x000025D8）：0600（3200|BD04|    ）
（0x0003B91C）（0x0003AD78）（0x000025F0）：0600（3200|C204|    ）
（0x0003C3D4）（0x0003B830）（0x000030A8）：0600（3200|1906|    ）
（0x0003C40C）（0x0003B868）（0x000030E0）：0600（3200|AC05|    ）
（0x0003CA7C）（0x0003BED8）（0x00003750）：0600（1400|    |    ）
（0x0003D8E4）（0x0003CD40）（0x000045B8）：0600（1400|    |    ）
（0x0003F104）（0x0003E560）（0x00005DD8）：0600（0800|    |    ）
（0x0003F10C）（0x0003E568）（0x00005DE0）：0600（3200|C40B|    ）
（0x0003F124）（0x0003E580）（0x00005DF8）：0600（3200|C70B|    ）
（0x0003F12C）（0x0003E588）（0x00005E00）：0600（0400|    |    ）
（0x0003F144）（0x0003E5A0）（0x00005E18）：0600（0800|    |    ）
