（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003AECC）（0x0003A328）（0x00001BA0）：0500（    |    |    ）
（0x0003BACC）（0x0003AF28）（0x000027A0）：0500（    |    |    ）
（0x0003BAFC）（0x0003AF58）（0x000027D0）：0500（    |    |    ）
（0x0003BB1C）（0x0003AF78）（0x000027F0）：0500（    |    |    ）
（0x0003BB54）（0x0003AFB0）（0x00002828）：0500（    |    |    ）
（0x0003BB84）（0x0003AFE0）（0x00002858）：0500（    |    |    ）
（0x0003BBCC）（0x0003B028）（0x000028A0）：0500（    |    |    ）
（0x0003BC04）（0x0003B060）（0x000028D8）：0500（    |    |    ）
（0x0003BC3C）（0x0003B098）（0x00002910）：0500（    |    |    ）
（0x0003C4EC）（0x0003B948）（0x000031C0）：0500（    |    |    ）
（0x0003C51C）（0x0003B978）（0x000031F0）：0500（    |    |    ）
（0x0003C544）（0x0003B9A0）（0x00003218）：0500（    |    |    ）
（0x0003C704）（0x0003BB60）（0x000033D8）：0500（    |    |    ）
（0x0003C784）（0x0003BBE0）（0x00003458）：0500（    |    |    ）
（0x0003C7F4）（0x0003BC50）（0x000034C8）：0500（    |    |    ）
（0x0003C834）（0x0003BC90）（0x00003508）：0500（    |    |    ）
（0x0003C9D4）（0x0003BE30）（0x000036A8）：0500（    |    |    ）
（0x0003CC44）（0x0003C0A0）（0x00003918）：0500（    |    |    ）
（0x0003CC5C）（0x0003C0B8）（0x00003930）：0500（    |    |    ）
（0x0003CEBC）（0x0003C318）（0x00003B90）：0500（    |    |    ）
（0x0003CEF4）（0x0003C350）（0x00003BC8）：0500（    |    |    ）
（0x0003CF2C）（0x0003C388）（0x00003C00）：0500（    |    |    ）
（0x0003CF4C）（0x0003C3A8）（0x00003C20）：0500（    |    |    ）
（0x0003D37C）（0x0003C7D8）（0x00004050）：0500（    |    |    ）
（0x0003E05C）（0x0003D4B8）（0x00004D30）：0500（    |    |    ）
（0x0003E094）（0x0003D4F0）（0x00004D68）：0500（    |    |    ）
（0x0003E0CC）（0x0003D528）（0x00004DA0）：0500（    |    |    ）
（0x0003E104）（0x0003D560）（0x00004DD8）：0500（    |    |    ）
（0x0003E13C）（0x0003D598）（0x00004E10）：0500（    |    |    ）
（0x0003E174）（0x0003D5D0）（0x00004E48）：0500（    |    |    ）
（0x0003E1AC）（0x0003D608）（0x00004E80）：0500（    |    |    ）
（0x0003E1E4）（0x0003D640）（0x00004EB8）：0500（    |    |    ）
（0x0003E21C）（0x0003D678）（0x00004EF0）：0500（    |    |    ）
（0x0003E254）（0x0003D6B0）（0x00004F28）：0500（    |    |    ）
（0x0003E28C）（0x0003D6E8）（0x00004F60）：0500（    |    |    ）
（0x0003E2C4）（0x0003D720）（0x00004F98）：0500（    |    |    ）
（0x0003E2FC）（0x0003D758）（0x00004FD0）：0500（    |    |    ）
（0x0003E334）（0x0003D790）（0x00005008）：0500（    |    |    ）
（0x0003E36C）（0x0003D7C8）（0x00005040）：0500（    |    |    ）
（0x0003F6EC）（0x0003EB48）（0x000063C0）：0500（    |0200|    ）
（0x0003F71C）（0x0003EB78）（0x000063F0）：0500（    |    |    ）
（0x0003F73C）（0x0003EB98）（0x00006410）：0500（    |    |    ）
（0x0003F74C）（0x0003EBA8）（0x00006420）：0500（    |    |    ）
（0x0003F774）（0x0003EBD0）（0x00006448）：0500（    |    |    ）
（0x0003F7CC）（0x0003EC28）（0x000064A0）：0500（    |    |    ）
（0x0003F8E4）（0x0003ED40）（0x000065B8）：0500（    |    |    ）
（0x0003F8F4）（0x0003ED50）（0x000065C8）：0500（    |    |    ）
（0x0003F9AC）（0x0003EE08）（0x00006680）：0500（    |    |    ）
（0x0003FABC）（0x0003EF18）（0x00006790）：0500（    |    |    ）
（0x0003FAE4）（0x0003EF40）（0x000067B8）：0500（    |    |    ）
（0x0003FB2C）（0x0003EF88）（0x00006800）：0500（    |    |    ）
（0x0003FBA4）（0x0003F000）（0x00006878）：0500（    |    |    ）
（0x0003FC74）（0x0003F0D0）（0x00006948）：0500（    |0200|    ）
（0x0004057C）（0x0003F9D8）（0x00007250）：0500（    |    |    ）
（0x000405E4）（0x0003FA40）（0x000072B8）：0500（    |    |    ）
（0x00040FB4）（0x00040410）（0x00007C88）：0500（    |    |    ）
