（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x00039434）（0x00038890）（0x00000108）：1500（0100|    |    ）
（0x0003947C）（0x000388D8）（0x00000150）：1500（0100|    |    ）
（0x0003950C）（0x00038968）（0x000001E0）：1500（0300|    |    ）
（0x00039554）（0x000389B0）（0x00000228）：1500（0300|    |    ）
（0x0003AA64）（0x00039EC0）（0x00001738）：1500（0200|    |    ）
（0x0003AAAC）（0x00039F08）（0x00001780）：1500（0200|    |    ）
（0x0003AAF4）（0x00039F50）（0x000017C8）：1500（0200|    |    ）
（0x0003AB44）（0x00039FA0）（0x00001818）：1500（    |    |    ）
（0x0003AB8C）（0x00039FE8）（0x00001860）：1500（    |    |    ）
（0x0003ABD4）（0x0003A030）（0x000018A8）：1500（    |0100|    ）
（0x0003AC24）（0x0003A080）（0x000018F8）：1500（0200|    |    ）
（0x0003AC84）（0x0003A0E0）（0x00001958）：1500（    |    |    ）
（0x0003ACE4）（0x0003A140）（0x000019B8）：1500（0200|    |    ）
（0x0003AD54）（0x0003A1B0）（0x00001A28）：1500（    |    |    ）
（0x0003B234）（0x0003A690）（0x00001F08）：1500（    |    |    ）
（0x0003B27C）（0x0003A6D8）（0x00001F50）：1500（    |    |    ）
（0x0003B2C4）（0x0003A720）（0x00001F98）：1500（    |0100|    ）
（0x0003B324）（0x0003A780）（0x00001FF8）：1500（0200|    |    ）
（0x0003B36C）（0x0003A7C8）（0x00002040）：1500（0200|    |    ）
（0x0003B3B4）（0x0003A810）（0x00002088）：1500（0200|    |    ）
（0x0003D6F4）（0x0003CB50）（0x000043C8）：1500（    |    |    ）
（0x00040A7C）（0x0003FED8）（0x00007750）：1500（0300|    |    ）
（0x00040ABC）（0x0003FF18）（0x00007790）：1500（0100|    |    ）
（0x00040FAC）（0x00040408）（0x00007C80）：1500（0200|    |    ）
（0x0004109C）（0x000404F8）（0x00007D70）：1500（    |    |    ）
（0x000412DC）（0x00040738）（0x00007FB0）：1500（    |    |    ）
（0x00041334）（0x00040790）（0x00008008）：1500（    |0100|    ）
（0x00041344）（0x000407A0）（0x00008018）：1500（    |0200|    ）
（0x0004135C）（0x000407B8）（0x00008030）：1500（    |0300|    ）
（0x0004138C）（0x000407E8）（0x00008060）：1500（    |    |    ）
（0x0004139C）（0x000407F8）（0x00008070）：1500（    |0100|    ）
（0x000413AC）（0x00040808）（0x00008080）：1500（    |0200|    ）
（0x000413BC）（0x00040818）（0x00008090）：1500（    |0300|    ）
（0x000413CC）（0x00040828）（0x000080A0）：1500（    |0400|    ）
（0x000413DC）（0x00040838）（0x000080B0）：1500（    |0500|    ）
（0x000413EC）（0x00040848）（0x000080C0）：1500（    |0600|    ）
（0x00041424）（0x00040880）（0x000080F8）：1500（    |    |    ）
（0x00041434）（0x00040890）（0x00008108）：1500（    |0100|    ）
（0x00041444）（0x000408A0）（0x00008118）：1500（    |0200|    ）
（0x00041454）（0x000408B0）（0x00008128）：1500（    |0300|    ）
（0x00041464）（0x000408C0）（0x00008138）：1500（    |0400|    ）
（0x00041474）（0x000408D0）（0x00008148）：1500（    |0500|    ）
（0x000414A4）（0x00040900）（0x00008178）：1500（    |0600|    ）
（0x0004155C）（0x000409B8）（0x00008230）：1500（    |0700|    ）
（0x000415BC）（0x00040A18）（0x00008290）：1500（0100|    |    ）
（0x000415CC）（0x00040A28）（0x000082A0）：1500（    |    |    ）
（0x000416B4）（0x00040B10）（0x00008388）：1500（0300|    |    ）
（0x000416D4）（0x00040B30）（0x000083A8）：1500（    |    |    ）
（0x0004172C）（0x00040B88）（0x00008400）：1500（0200|    |    ）
（0x00041F2C）（0x00041388）（0x00008C00）：1500（0200|    |    ）
（0x00041FEC）（0x00041448）（0x00008CC0）：1500（    |    |    ）
（0x00042094）（0x000414F0）（0x00008D68）：1500（    |0100|    ）
（0x000420B4）（0x00041510）（0x00008D88）：1500（    |0100|    ）
（0x000420CC）（0x00041528）（0x00008DA0）：1500（    |0100|    ）
（0x000420E4）（0x00041540）（0x00008DB8）：1500（    |0100|    ）
（0x000420FC）（0x00041558）（0x00008DD0）：1500（    |0100|    ）
（0x0004210C）（0x00041568）（0x00008DE0）：1500（    |0200|    ）
（0x00042134）（0x00041590）（0x00008E08）：1500（    |    |    ）
