（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003A0D4）（0x00039530）（0x00000DA8）：0100（    |    |    ）
（0x0003A0FC）（0x00039558）（0x00000DD0）：0100（    |    |    ）
（0x0003A124）（0x00039580）（0x00000DF8）：0100（    |    |    ）
（0x0003A14C）（0x000395A8）（0x00000E20）：0100（    |    |    ）
（0x0003A154）（0x000395B0）（0x00000E28）：0100（    |    |    ）
（0x0003A17C）（0x000395D8）（0x00000E50）：0100（    |    |    ）
（0x0003A1A4）（0x00039600）（0x00000E78）：0100（    |    |    ）
（0x0003A1D4）（0x00039630）（0x00000EA8）：0100（    |    |    ）
（0x0003A21C）（0x00039678）（0x00000EF0）：0100（    |    |    ）
（0x0003A24C）（0x000396A8）（0x00000F20）：0100（    |    |    ）
（0x0003A274）（0x000396D0）（0x00000F48）：0100（    |    |    ）
（0x0003A29C）（0x000396F8）（0x00000F70）：0100（    |    |    ）
（0x0003A2A4）（0x00039700）（0x00000F78）：0100（    |    |    ）
（0x0003A2DC）（0x00039738）（0x00000FB0）：0100（    |    |    ）
（0x0003A2F4）（0x00039750）（0x00000FC8）：0100（    |    |    ）
（0x0003A31C）（0x00039778）（0x00000FF0）：0100（    |    |    ）
（0x0003A334）（0x00039790）（0x00001008）：0100（    |    |    ）
（0x0003A564）（0x000399C0）（0x00001238）：0100（    |    |    ）
（0x0003A5D4）（0x00039A30）（0x000012A8）：0100（    |    |    ）
（0x0003A5F4）（0x00039A50）（0x000012C8）：0100（    |    |    ）
（0x0003A614）（0x00039A70）（0x000012E8）：0100（    |    |    ）
（0x0003A634）（0x00039A90）（0x00001308）：0100（    |    |    ）
（0x0003A674）（0x00039AD0）（0x00001348）：0100（    |    |    ）
（0x0003A684）（0x00039AE0）（0x00001358）：0100（    |    |    ）
（0x0003A694）（0x00039AF0）（0x00001368）：0100（    |    |    ）
（0x0003A6F4）（0x00039B50）（0x000013C8）：0100（    |    |    ）
（0x0003A74C）（0x00039BA8）（0x00001420）：0100（    |    |    ）
（0x0003A77C）（0x00039BD8）（0x00001450）：0100（    |    |    ）
（0x0003A7B4）（0x00039C10）（0x00001488）：0100（    |    |    ）
（0x0003A7CC）（0x00039C28）（0x000014A0）：0100（    |    |    ）
（0x0003A7D4）（0x00039C30）（0x000014A8）：0100（    |    |    ）
（0x0003A7FC）（0x00039C58）（0x000014D0）：0100（    |    |    ）
（0x0003A814）（0x00039C70）（0x000014E8）：0100（    |    |    ）
（0x0003A81C）（0x00039C78）（0x000014F0）：0100（    |    |    ）
（0x0003A844）（0x00039CA0）（0x00001518）：0100（    |    |    ）
（0x0003A85C）（0x00039CB8）（0x00001530）：0100（    |    |    ）
（0x0003A864）（0x00039CC0）（0x00001538）：0100（    |    |    ）
（0x0003A88C）（0x00039CE8）（0x00001560）：0100（    |    |    ）
（0x0003A8C4）（0x00039D20）（0x00001598）：0100（    |    |    ）
（0x0003A96C）（0x00039DC8）（0x00001640）：0100（    |    |    ）
（0x0003A97C）（0x00039DD8）（0x00001650）：0100（    |    |    ）
（0x0003A98C）（0x00039DE8）（0x00001660）：0100（    |    |    ）
（0x0003A9BC）（0x00039E18）（0x00001690）：0100（    |    |    ）
（0x0003A9F4）（0x00039E50）（0x000016C8）：0100（    |    |    ）
（0x0003AA1C）（0x00039E78）（0x000016F0）：0100（    |    |    ）
（0x0003AA2C）（0x00039E88）（0x00001700）：0100（    |    |    ）
（0x0003ADCC）（0x0003A228）（0x00001AA0）：0100（    |    |    ）
（0x0003ADEC）（0x0003A248）（0x00001AC0）：0100（    |    |    ）
（0x0003ADFC）（0x0003A258）（0x00001AD0）：0100（    |    |    ）
（0x0003AE2C）（0x0003A288）（0x00001B00）：0100（    |    |    ）
（0x0003AE64）（0x0003A2C0）（0x00001B38）：0100（    |    |    ）
（0x0003AF84）（0x0003A3E0）（0x00001C58）：0100（    |    |    ）
