（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003BBF4）（0x0003B050）（0x000028C8）：0700（8000|9B9C|    ）
（0x00040774）（0x0003FBD0）（0x00007448）：0700（3C01|9B9C|    ）
（0x00040794）（0x0003FBF0）（0x00007468）：0700（3E01|9B9C|    ）
（0x000407B4）（0x0003FC10）（0x00007488）：0700（3F01|9B9C|    ）
（0x000407D4）（0x0003FC30）（0x000074A8）：0700（3F01|9B9C|    ）
（0x000407F4）（0x0003FC50）（0x000074C8）：0700（3E01|9B9C|    ）
（0x00040814）（0x0003FC70）（0x000074E8）：0700（EF00|9B9C|    ）
（0x00040834）（0x0003FC90）（0x00007508）：0700（EB00|9B9C|    ）
（0x00040854）（0x0003FCB0）（0x00007528）：0700（3E01|9B9C|    ）
（0x00040874）（0x0003FCD0）（0x00007548）：0700（3F01|9B9C|    ）
（0x00040894）（0x0003FCF0）（0x00007568）：0700（3F01|9B9C|    ）
（0x000408B4）（0x0003FD10）（0x00007588）：0700（EE00|9B9C|    ）
（0x000408D4）（0x0003FD30）（0x000075A8）：0700（EF00|9B9C|    ）
（0x000408F4）（0x0003FD50）（0x000075C8）：0700（3E01|9B9C|    ）
（0x00040914）（0x0003FD70）（0x000075E8）：0700（F300|9B9C|    ）
（0x00040934）（0x0003FD90）（0x00007608）：0700（EE00|9B9C|    ）
（0x000412A4）（0x00040700）（0x00007F78）：0700（7C01|9B9C|    ）
（0x000412AC）（0x00040708）（0x00007F80）：0700（8A00|9B9C|    ）
（0x0004150C）（0x00040968）（0x000081E0）：0700（DE00|9B9C|    ）
（0x00041ACC）（0x00040F28）（0x000087A0）：0700（3901|9B9C|    ）
（0x00046CD4）（0x00046130）（0x0000D9A8）：0700（1200|9B9C|    ）
（0x000471EC）（0x00046648）（0x0000DEC0）：0700（1300|9B9C|    ）
（0x0004CFBC）（0x0004C418）（0x00013C90）：0700（1500|6329|    ）
（0x0004D6E4）（0x0004CB40）（0x000143B8）：0700（1600|9B9C|    ）
（0x0004F064）（0x0004E4C0）（0x00015D38）：0700（1700|9B9C|    ）
（0x00050B24）（0x0004FF80）（0x000177F8）：0700（7D01|9B9C|    ）
（0x0005179C）（0x00050BF8）（0x00018470）：0700（1800|9B9C|    ）
（0x00053184）（0x000525E0）（0x00019E58）：0700（1900|    |    ）
（0x00054584）（0x000539E0）（0x0001B258）：0700（2D00|9B9C|    ）
（0x00054764）（0x00053BC0）（0x0001B438）：0700（2C00|9B9C|    ）
（0x00056F3C）（0x00056398）（0x0001DC10）：0700（2100|    |    ）
（0x000583FC）（0x00057858）（0x0001F0D0）：0700（1C00|9B9C|    ）
（0x0005855C）（0x000579B8）（0x0001F230）：0700（2300|9B9C|    ）
（0x000598F4）（0x00058D50）（0x000205C8）：0700（1A00|9B9C|    ）
（0x0005A09C）（0x000594F8）（0x00020D70）：0700（1B00|9B9C|    ）
（0x0005A904）（0x00059D60）（0x000215D8）：0700（2200|    |    ）
（0x0005CB9C）（0x0005BFF8）（0x00023870）：0700（1D00|0F47|    ）
（0x0005CD5C）（0x0005C1B8）（0x00023A30）：0700（1D00|9B9C|    ）
（0x0005E804）（0x0005DC60）（0x000254D8）：0700（1E00|9B9C|    ）
（0x00062644）（0x00061AA0）（0x00029318）：0700（2500|    |    ）
（0x00065F84）（0x000653E0）（0x0002CC58）：0700（2600|9B9C|    ）
（0x0006A884）（0x00069CE0）（0x00031558）：0700（2700|    |    ）
（0x0006AC14）（0x0006A070）（0x000318E8）：0700（7F00|9B9C|    ）
（0x0006B904）（0x0006AD60）（0x000325D8）：0700（2400|9B9C|    ）
（0x0006BE4C）（0x0006B2A8）（0x00032B20）：0700（2400|9B9C|    ）
（0x0006C2B4）（0x0006B710）（0x00032F88）：0700（2B00|9B9C|    ）
（0x0006C63C）（0x0006BA98）（0x00033310）：0700（2A00|    |    ）
（0x0006F79C）（0x0006EBF8）（0x00036470）：0700（A300|9B9C|    ）
（0x0006FC64）（0x0006F0C0）（0x00036938）：0700（2501|    |    ）
（0x00070E34）（0x00070290）（0x00037B08）：0700（BC00|9B9C|    ）
（0x00072354）（0x000717B0）（0x00039028）：0700（3101|9B9C|999C）
（0x0007236C）（0x000717C8）（0x00039040）：0700（3201|9B9C|999C）
（0x00072384）（0x000717E0）（0x00039058）：0700（3301|9B9C|999C）
（0x0007239C）（0x000717F8）（0x00039070）：0700（3401|9B9C|999C）
（0x000723B4）（0x00071810）（0x00039088）：0700（3501|9B9C|999C）
（0x000723CC）（0x00071828）（0x000390A0）：0700（3601|9B9C|999C）
（0x000723E4）（0x00071840）（0x000390B8）：0700（3701|9B9C|999C）
（0x00074FA4）（0x00074400）（0x0003BC78）：0700（CB00|9B9C|    ）
（0x0007701C）（0x00076478）（0x0003DCF0）：0700（DD00|9B9C|    ）
（0x0007AC8C）（0x0007A0E8）（0x00041960）：0700（F000|9B9C|    ）
（0x0007BE4C）（0x0007B2A8）（0x00042B20）：0700（E000|9B9C|    ）
（0x0007E37C）（0x0007D7D8）（0x00045050）：0700（DF00|    |    ）
（0x0007ED9C）（0x0007E1F8）（0x00045A70）：0700（6600|9B9C|    ）
（0x0007EFBC）（0x0007E418）（0x00045C90）：0700（7100|9B9C|    ）
（0x00080BB4）（0x00080010）（0x00047888）：0700（3B01|9B9C|    ）
（0x00080D6C）（0x000801C8）（0x00047A40）：0700（3B01|9B9C|    ）
（0x00084B24）（0x00083F80）（0x0004B7F8）：0700（1F01|9B9C|    ）
（0x000879BC）（0x00086E18）（0x0004E690）：0700（    |9B9C|999C）
（0x000879D4）（0x00086E30）（0x0004E6A8）：0700（0100|9B9C|999C）
（0x000879EC）（0x00086E48）（0x0004E6C0）：0700（0200|9B9C|999C）
（0x00087A04）（0x00086E60）（0x0004E6D8）：0700（0300|9B9C|999C）
（0x00087A1C）（0x00086E78）（0x0004E6F0）：0700（0400|9B9C|999C）
