（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003A544）（0x000399A0）（0x00001218）：5300（    |    |    ）
（0x0004634C）（0x000457A8）（0x0000D020）：5300（    |    |    ）
（0x00047C5C）（0x000470B8）（0x0000E930）：5300（    |    |    ）
（0x0004B12C）（0x0004A588）（0x00011E00）：5300（    |    |    ）
（0x0004F2A4）（0x0004E700）（0x00015F78）：5300（    |    |    ）
（0x00052504）（0x00051960）（0x000191D8）：5300（    |    |    ）
（0x000525FC）（0x00051A58）（0x000192D0）：5300（    |    |    ）
（0x0005363C）（0x00052A98）（0x0001A310）：5300（    |    |    ）
（0x00056B9C）（0x00055FF8）（0x0001D870）：5300（    |    |    ）
（0x00078AEC）（0x00077F48）（0x0003F7C0）：5300（    |    |    ）
