（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003A09C）（0x000394F8）（0x00000D70）：4700（8700|    |    ）
（0x0003AED4）（0x0003A330）（0x00001BA8）：4700（4E00|    |    ）
（0x0003AEFC）（0x0003A358）（0x00001BD0）：4700（7100|    |    ）
（0x0003AF2C）（0x0003A388）（0x00001C00）：4700（7100|    |    ）
（0x0003E064）（0x0003D4C0）（0x00004D38）：4700（4E00|    |    ）
（0x0003E09C）（0x0003D4F8）（0x00004D70）：4700（4E00|    |    ）
（0x0003E0D4）（0x0003D530）（0x00004DA8）：4700（4E00|    |    ）
（0x0003E10C）（0x0003D568）（0x00004DE0）：4700（4E00|    |    ）
（0x0003E144）（0x0003D5A0）（0x00004E18）：4700（4E00|    |    ）
（0x0003E17C）（0x0003D5D8）（0x00004E50）：4700（4E00|    |    ）
（0x0003E1B4）（0x0003D610）（0x00004E88）：4700（4E00|    |    ）
（0x0003E1EC）（0x0003D648）（0x00004EC0）：4700（4E00|    |    ）
（0x0003E224）（0x0003D680）（0x00004EF8）：4700（4E00|    |    ）
（0x0003E25C）（0x0003D6B8）（0x00004F30）：4700（4E00|    |    ）
（0x0003E294）（0x0003D6F0）（0x00004F68）：4700（4E00|    |    ）
（0x0003E2CC）（0x0003D728）（0x00004FA0）：4700（4E00|    |    ）
（0x0003E304）（0x0003D760）（0x00004FD8）：4700（4E00|    |    ）
（0x0003E33C）（0x0003D798）（0x00005010）：4700（4E00|    |    ）
（0x0003E374）（0x0003D7D0）（0x00005048）：4700（4E00|    |    ）
（0x0003E39C）（0x0003D7F8）（0x00005070）：4700（4E00|    |    ）
（0x0003E3CC）（0x0003D828）（0x000050A0）：4700（4E00|    |    ）
（0x0003E3FC）（0x0003D858）（0x000050D0）：4700（4E00|    |    ）
（0x0003E42C）（0x0003D888）（0x00005100）：4700（4E00|    |    ）
（0x0003E45C）（0x0003D8B8）（0x00005130）：4700（4E00|    |    ）
（0x0003E48C）（0x0003D8E8）（0x00005160）：4700（4E00|    |    ）
（0x0003E4BC）（0x0003D918）（0x00005190）：4700（4E00|    |    ）
（0x0003E4EC）（0x0003D948）（0x000051C0）：4700（4E00|    |    ）
（0x0003E51C）（0x0003D978）（0x000051F0）：4700（4E00|    |    ）
（0x0003E54C）（0x0003D9A8）（0x00005220）：4700（4E00|    |    ）
（0x0003E57C）（0x0003D9D8）（0x00005250）：4700（4E00|    |    ）
（0x0003E5AC）（0x0003DA08）（0x00005280）：4700（4E00|    |    ）
（0x0003E5DC）（0x0003DA38）（0x000052B0）：4700（4E00|    |    ）
（0x0003E60C）（0x0003DA68）（0x000052E0）：4700（4E00|    |    ）
（0x0003E63C）（0x0003DA98）（0x00005310）：4700（4E00|    |    ）
（0x0003E66C）（0x0003DAC8）（0x00005340）：4700（4E00|    |    ）
（0x0003E69C）（0x0003DAF8）（0x00005370）：4700（4E00|    |    ）
