（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x00084FBC）（0x00084418）（0x0004BC90）：1800（0B00|C400|    ）
（0x00084FD4）（0x00084430）（0x0004BCA8）：1800（0B00|C500|    ）
（0x00084FEC）（0x00084448）（0x0004BCC0）：1800（0B00|C600|    ）
（0x00085004）（0x00084460）（0x0004BCD8）：1800（0B00|C700|    ）
（0x0008501C）（0x00084478）（0x0004BCF0）：1800（0B00|C800|    ）
（0x00085034）（0x00084490）（0x0004BD08）：1800（0B00|C900|    ）
（0x0008504C）（0x000844A8）（0x0004BD20）：1800（0B00|CA00|    ）
（0x00085064）（0x000844C0）（0x0004BD38）：1800（0B00|CB00|    ）
（0x00085084）（0x000844E0）（0x0004BD58）：1800（0B00|CC00|    ）
（0x0008509C）（0x000844F8）（0x0004BD70）：1800（0B00|CD00|    ）
（0x000850BC）（0x00084518）（0x0004BD90）：1800（0B00|CE00|    ）
（0x000850E4）（0x00084540）（0x0004BDB8）：1800（0B00|CF00|    ）
（0x00085114）（0x00084570）（0x0004BDE8）：1800（0D00|D000|    ）
（0x0008512C）（0x00084588）（0x0004BE00）：1800（0D00|D200|    ）
（0x0008514C）（0x000845A8）（0x0004BE20）：1800（0D00|D100|    ）
（0x00085164）（0x000845C0）（0x0004BE38）：1800（0D00|D300|    ）
（0x00085184）（0x000845E0）（0x0004BE58）：1800（0D00|D600|    ）
（0x000851AC）（0x00084608）（0x0004BE80）：1800（0D00|D400|    ）
（0x000851D4）（0x00084630）（0x0004BEA8）：1800（0D00|D500|    ）
（0x000851F4）（0x00084650）（0x0004BEC8）：1800（0D00|D700|    ）
（0x00085214）（0x00084670）（0x0004BEE8）：1800（0D00|D800|    ）
（0x00085234）（0x00084690）（0x0004BF08）：1800（0D00|D900|    ）
（0x00085254）（0x000846B0）（0x0004BF28）：1800（0D00|DA00|    ）
（0x00085274）（0x000846D0）（0x0004BF48）：1800（0D00|DB00|    ）
（0x00085294）（0x000846F0）（0x0004BF68）：1800（0D00|DC00|    ）
（0x000852AC）（0x00084708）（0x0004BF80）：1800（0D00|DD00|    ）
（0x000852C4）（0x00084720）（0x0004BF98）：1800（0D00|DE00|    ）
（0x000852DC）（0x00084738）（0x0004BFB0）：1800（0D00|DF00|    ）
（0x000852F4）（0x00084750）（0x0004BFC8）：1800（0D00|E000|    ）
（0x0008530C）（0x00084768）（0x0004BFE0）：1800（0C00|E100|    ）
（0x00085324）（0x00084780）（0x0004BFF8）：1800（0C00|E200|    ）
（0x0008533C）（0x00084798）（0x0004C010）：1800（0C00|E300|    ）
（0x00085354）（0x000847B0）（0x0004C028）：1800（0C00|E400|    ）
（0x0008536C）（0x000847C8）（0x0004C040）：1800（0C00|E500|    ）
（0x00085394）（0x000847F0）（0x0004C068）：1800（0C00|E600|    ）
（0x000853B4）（0x00084810）（0x0004C088）：1800（0C00|E700|    ）
（0x000853CC）（0x00084828）（0x0004C0A0）：1800（0C00|E800|    ）
（0x000853E4）（0x00084840）（0x0004C0B8）：1800（0C00|E900|    ）
（0x000853FC）（0x00084858）（0x0004C0D0）：1800（0C00|EA00|    ）
（0x0008541C）（0x00084878）（0x0004C0F0）：1800（0F00|EB00|    ）
（0x00085434）（0x00084890）（0x0004C108）：1800（0F00|EC00|    ）
（0x0008544C）（0x000848A8）（0x0004C120）：1800（0F00|ED00|    ）
（0x0008546C）（0x000848C8）（0x0004C140）：1800（0F00|EE00|    ）
（0x00085484）（0x000848E0）（0x0004C158）：1800（0F00|EF00|    ）
（0x0008549C）（0x000848F8）（0x0004C170）：1800（0F00|F000|    ）
（0x000854BC）（0x00084918）（0x0004C190）：1800（0F00|F100|    ）
（0x000854DC）（0x00084938）（0x0004C1B0）：1800（0F00|F200|    ）
（0x000854FC）（0x00084958）（0x0004C1D0）：1800（0F00|F300|    ）
（0x0008551C）（0x00084978）（0x0004C1F0）：1800（0F00|F400|    ）
（0x0008553C）（0x00084998）（0x0004C210）：1800（0F00|F500|    ）
（0x0008555C）（0x000849B8）（0x0004C230）：1800（0F00|F600|    ）
（0x0008557C）（0x000849D8）（0x0004C250）：1800（0F00|F700|    ）
（0x0008559C）（0x000849F8）（0x0004C270）：1800（1000|F900|    ）
（0x000855B4）（0x00084A10）（0x0004C288）：1800（1000|FA00|    ）
（0x000855CC）（0x00084A28）（0x0004C2A0）：1800（1000|FB00|    ）
（0x000855E4）（0x00084A40）（0x0004C2B8）：1800（1000|FD00|    ）
（0x00085604）（0x00084A60）（0x0004C2D8）：1800（1000|FC00|    ）
（0x0008561C）（0x00084A78）（0x0004C2F0）：1800（1000|FE00|    ）
（0x0008563C）（0x00084A98）（0x0004C310）：1800（1000|0101|    ）
（0x0008565C）（0x00084AB8）（0x0004C330）：1800（1000|0201|    ）
（0x0008567C）（0x00084AD8）（0x0004C350）：1800（1000|0301|    ）
（0x00085694）（0x00084AF0）（0x0004C368）：1800（1000|0001|    ）
（0x000856AC）（0x00084B08）（0x0004C380）：1800（0E00|A600|    ）
（0x000856CC）（0x00084B28）（0x0004C3A0）：1800（0E00|A700|    ）
（0x000856EC）（0x00084B48）（0x0004C3C0）：1800（0E00|A800|    ）
（0x0008570C）（0x00084B68）（0x0004C3E0）：1800（0E00|A900|    ）
（0x0008572C）（0x00084B88）（0x0004C400）：1800（0E00|AA00|    ）
（0x00085754）（0x00084BB0）（0x0004C428）：1800（0E00|AB00|    ）
（0x0008576C）（0x00084BC8）（0x0004C440）：1800（0E00|AC00|    ）
（0x00085784）（0x00084BE0）（0x0004C458）：1800（0E00|AD00|    ）
（0x000857A4）（0x00084C00）（0x0004C478）：1800（0E00|B000|    ）
（0x000857CC）（0x00084C28）（0x0004C4A0）：1800（0E00|AE00|    ）
（0x000857F4）（0x00084C50）（0x0004C4C8）：1800（0E00|B100|    ）
（0x00085824）（0x00084C80）（0x0004C4F8）：1800（0E00|AF00|    ）
（0x00085854）（0x00084CB0）（0x0004C528）：1800（0E00|B500|    ）
（0x00085884）（0x00084CE0）（0x0004C558）：1800（0E00|B200|    ）
（0x000858A4）（0x00084D00）（0x0004C578）：1800（0E00|B800|    ）
（0x000858CC）（0x00084D28）（0x0004C5A0）：1800（0E00|B600|    ）
（0x000858FC）（0x00084D58）（0x0004C5D0）：1800（0E00|B700|    ）
（0x00085934）（0x00084D90）（0x0004C608）：1800（0E00|B400|    ）
（0x00085964）（0x00084DC0）（0x0004C638）：1800（0E00|BA00|    ）
（0x0008599C）（0x00084DF8）（0x0004C670）：1800（0E00|BD00|    ）
（0x000859D4）（0x00084E30）（0x0004C6A8）：1800（0E00|BE00|    ）
（0x00085A0C）（0x00084E68）（0x0004C6E0）：1800（0E00|BF00|    ）
（0x00085A3C）（0x00084E98）（0x0004C710）：1800（0E00|C000|    ）
（0x00085A64）（0x00084EC0）（0x0004C738）：1800（0E00|C100|    ）
