（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003B6AC）（0x0003AB08）（0x00002380）：2100（    |6400|    ）
（0x0003B8A4）（0x0003AD00）（0x00002578）：2100（0100|F401|    ）
（0x0003B8B4）（0x0003AD10）（0x00002588）：2100（0100|5A00|    ）
（0x0003B8C4）（0x0003AD20）（0x00002598）：2100（0100|7800|    ）
（0x0003B8D4）（0x0003AD30）（0x000025A8）：2100（0100|AA00|    ）
（0x0003B8E4）（0x0003AD40）（0x000025B8）：2100（0100|FA00|    ）
（0x0003B8F4）（0x0003AD50）（0x000025C8）：2100（0100|9001|    ）
（0x0003B8FC）（0x0003AD58）（0x000025D0）：2100（0100|DC05|    ）
（0x0003BD6C）（0x0003B1C8）（0x00002A40）：2100（    |6400|    ）
（0x0003BFF4）（0x0003B450）（0x00002CC8）：2100（    |F401|    ）
（0x0003C0EC）（0x0003B548）（0x00002DC0）：2100（0100|8813|    ）
（0x0003C224）（0x0003B680）（0x00002EF8）：2100（    |6400|    ）
（0x0003C2C4）（0x0003B720）（0x00002F98）：2100（0100|2003|    ）
（0x0003D8D4）（0x0003CD30）（0x000045A8）：2100（    |E0B1|    ）
（0x00085DB4）（0x00085210）（0x0004CA88）：2100（    |5A00|    ）
（0x00085DCC）（0x00085228）（0x0004CAA0）：2100（    |7800|    ）
（0x00085DE4）（0x00085240）（0x0004CAB8）：2100（    |AA00|    ）
（0x00085DFC）（0x00085258）（0x0004CAD0）：2100（    |FA00|    ）
（0x00085E14）（0x00085270）（0x0004CAE8）：2100（    |9001|    ）
（0x00085E2C）（0x00085288）（0x0004CB00）：2100（0100|2C01|    ）
（0x00085E44）（0x000852A0）（0x0004CB18）：2100（    |8700|    ）
（0x00085E64）（0x000852C0）（0x0004CB38）：2100（0100|3700|    ）
（0x00086244）（0x000856A0）（0x0004CF18）：2100（    |0100|    ）
（0x0008627C）（0x000856D8）（0x0004CF50）：2100（    |0100|    ）
（0x000862B4）（0x00085710）（0x0004CF88）：2100（    |0100|    ）
（0x000862EC）（0x00085748）（0x0004CFC0）：2100（    |0300|    ）
（0x00086324）（0x00085780）（0x0004CFF8）：2100（    |0400|    ）
（0x0008635C）（0x000857B8）（0x0004D030）：2100（    |0200|    ）
（0x00086664）（0x00085AC0）（0x0004D338）：2100（    |0100|    ）
（0x0008716C）（0x000865C8）（0x0004DE40）：2100（    |0700|    ）
（0x0008718C）（0x000865E8）（0x0004DE60）：2100（    |0C00|    ）
（0x000871AC）（0x00086608）（0x0004DE80）：2100（    |1400|    ）
（0x000871CC）（0x00086628）（0x0004DEA0）：2100（    |2000|    ）
（0x0008723C）（0x00086698）（0x0004DF10）：2100（    |6F00|    ）
（0x0008724C）（0x000866A8）（0x0004DF20）：2100（    |DE00|    ）
（0x0008725C）（0x000866B8）（0x0004DF30）：2100（    |4D01|    ）
（0x000872C4）（0x00086720）（0x0004DF98）：2100（    |6400|    ）
（0x000872D4）（0x00086730）（0x0004DFA8）：2100（    |6400|    ）
（0x000872E4）（0x00086740）（0x0004DFB8）：2100（    |6400|    ）
（0x000872F4）（0x00086750）（0x0004DFC8）：2100（    |6400|    ）
（0x00087304）（0x00086760）（0x0004DFD8）：2100（    |D007|    ）
（0x0008731C）（0x00086778）（0x0004DFF0）：2100（    |0100|    ）
（0x0008732C）（0x00086788）（0x0004E000）：2100（    |0200|    ）
（0x0008733C）（0x00086798）（0x0004E010）：2100（    |0300|    ）
（0x0008734C）（0x000867A8）（0x0004E020）：2100（    |0400|    ）
（0x0008735C）（0x000867B8）（0x0004E030）：2100（    |0500|    ）
（0x0008736C）（0x000867C8）（0x0004E040）：2100（    |0600|    ）
（0x0008737C）（0x000867D8）（0x0004E050）：2100（    |0700|    ）
（0x0008738C）（0x000867E8）（0x0004E060）：2100（    |0800|    ）
（0x000873D4）（0x00086830）（0x0004E0A8）：2100（    |0100|    ）
（0x000873E4）（0x00086840）（0x0004E0B8）：2100（    |0200|    ）
（0x000873F4）（0x00086850）（0x0004E0C8）：2100（    |0300|    ）
（0x00087404）（0x00086860）（0x0004E0D8）：2100（    |0400|    ）
（0x00087414）（0x00086870）（0x0004E0E8）：2100（    |0500|    ）
（0x00087424）（0x00086880）（0x0004E0F8）：2100（    |0600|    ）
（0x00087434）（0x00086890）（0x0004E108）：2100（    |0700|    ）
（0x00087444）（0x000868A0）（0x0004E118）：2100（    |0800|    ）
