（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x00039444）（0x000388A0）（0x00000118）：0900（    |    |    ）
（0x00039454）（0x000388B0）（0x00000128）：0900（    |    |    ）
（0x00039464）（0x000388C0）（0x00000138）：0900（    |    |    ）
（0x00039474）（0x000388D0）（0x00000148）：0900（    |    |    ）
（0x0003948C）（0x000388E8）（0x00000160）：0900（    |    |    ）
（0x0003949C）（0x000388F8）（0x00000170）：0900（    |    |    ）
（0x000394AC）（0x00038908）（0x00000180）：0900（    |    |    ）
（0x000394BC）（0x00038918）（0x00000190）：0900（    |    |    ）
（0x000394CC）（0x00038928）（0x000001A0）：0900（    |    |    ）
（0x000394DC）（0x00038938）（0x000001B0）：0900（    |    |    ）
（0x000394EC）（0x00038948）（0x000001C0）：0900（    |    |    ）
（0x000394FC）（0x00038958）（0x000001D0）：0900（    |    |    ）
（0x0003951C）（0x00038978）（0x000001F0）：0900（    |    |    ）
（0x0003952C）（0x00038988）（0x00000200）：0900（    |    |    ）
（0x0003953C）（0x00038998）（0x00000210）：0900（    |    |    ）
（0x0003954C）（0x000389A8）（0x00000220）：0900（    |    |    ）
（0x00039564）（0x000389C0）（0x00000238）：0900（    |    |    ）
（0x00039574）（0x000389D0）（0x00000248）：0900（    |    |    ）
（0x00039584）（0x000389E0）（0x00000258）：0900（    |    |    ）
（0x00039594）（0x000389F0）（0x00000268）：0900（    |    |    ）
（0x000395A4）（0x00038A00）（0x00000278）：0900（    |    |    ）
（0x000395B4）（0x00038A10）（0x00000288）：0900（    |    |    ）
（0x000395C4）（0x00038A20）（0x00000298）：0900（    |    |    ）
（0x000395D4）（0x00038A30）（0x000002A8）：0900（    |    |    ）
（0x00039604）（0x00038A60）（0x000002D8）：0900（0900|    |    ）
（0x0003961C）（0x00038A78）（0x000002F0）：0900（0700|    |    ）
（0x0003962C）（0x00038A88）（0x00000300）：0900（1000|    |    ）
（0x0003963C）（0x00038A98）（0x00000310）：0900（0600|    |    ）
（0x0003964C）（0x00038AA8）（0x00000320）：0900（0400|    |    ）
（0x0003A35C）（0x000397B8）（0x00001030）：0900（0600|    |    ）
（0x0003A364）（0x000397C0）（0x00001038）：0900（0600|    |    ）
（0x0003A374）（0x000397D0）（0x00001048）：0900（0900|    |    ）
（0x0003A574）（0x000399D0）（0x00001248）：0900（0200|    |    ）
（0x0003A584）（0x000399E0）（0x00001258）：0900（0200|    |    ）
（0x0003A594）（0x000399F0）（0x00001268）：0900（0300|    |    ）
（0x0003A5BC）（0x00039A18）（0x00001290）：0900（0D00|    |    ）
（0x0003A6A4）（0x00039B00）（0x00001378）：0900（0400|    |    ）
（0x0003A704）（0x00039B60）（0x000013D8）：0900（0300|    |    ）
（0x0003A71C）（0x00039B78）（0x000013F0）：0900（0300|    |    ）
（0x0003A8DC）（0x00039D38）（0x000015B0）：0900（0400|    |    ）
（0x0003A8F4）（0x00039D50）（0x000015C8）：0900（0500|    |    ）
（0x0003A90C）（0x00039D68）（0x000015E0）：0900（0600|    |    ）
（0x0003A91C）（0x00039D78）（0x000015F0）：0900（0400|    |    ）
（0x0003A934）（0x00039D90）（0x00001608）：0900（0500|    |    ）
（0x0003A9DC）（0x00039E38）（0x000016B0）：0900（0200|    |    ）
（0x0003AA44）（0x00039EA0）（0x00001718）：0900（0200|    |    ）
（0x0003AA74）（0x00039ED0）（0x00001748）：0900（    |    |    ）
（0x0003AA84）（0x00039EE0）（0x00001758）：0900（    |    |    ）
（0x0003AA94）（0x00039EF0）（0x00001768）：0900（    |    |    ）
（0x0003AAA4）（0x00039F00）（0x00001778）：0900（    |    |    ）
（0x0003AABC）（0x00039F18）（0x00001790）：0900（    |    |    ）
（0x0003AACC）（0x00039F28）（0x000017A0）：0900（    |    |    ）
（0x0003AADC）（0x00039F38）（0x000017B0）：0900（    |    |    ）
（0x0003AAEC）（0x00039F48）（0x000017C0）：0900（    |    |    ）
（0x0003AB04）（0x00039F60）（0x000017D8）：0900（    |    |    ）
（0x0003AB14）（0x00039F70）（0x000017E8）：0900（    |    |    ）
（0x0003AB24）（0x00039F80）（0x000017F8）：0900（    |    |    ）
（0x0003AB34）（0x00039F90）（0x00001808）：0900（    |    |    ）
（0x0003AB54）（0x00039FB0）（0x00001828）：0900（    |    |    ）
（0x0003AB64）（0x00039FC0）（0x00001838）：0900（    |    |    ）
（0x0003AB74）（0x00039FD0）（0x00001848）：0900（    |    |    ）
（0x0003AB84）（0x00039FE0）（0x00001858）：0900（    |    |    ）
（0x0003AB9C）（0x00039FF8）（0x00001870）：0900（    |    |    ）
（0x0003ABAC）（0x0003A008）（0x00001880）：0900（    |    |    ）
（0x0003ABBC）（0x0003A018）（0x00001890）：0900（    |    |    ）
（0x0003ABCC）（0x0003A028）（0x000018A0）：0900（    |    |    ）
（0x0003ABE4）（0x0003A040）（0x000018B8）：0900（    |    |    ）
（0x0003ABF4）（0x0003A050）（0x000018C8）：0900（    |    |    ）
（0x0003AC04）（0x0003A060）（0x000018D8）：0900（    |    |    ）
（0x0003AC14）（0x0003A070）（0x000018E8）：0900（    |    |    ）
（0x0003AC34）（0x0003A090）（0x00001908）：0900（    |    |    ）
（0x0003AC44）（0x0003A0A0）（0x00001918）：0900（    |    |    ）
（0x0003AC54）（0x0003A0B0）（0x00001928）：0900（    |    |    ）
（0x0003AC64）（0x0003A0C0）（0x00001938）：0900（    |    |    ）
（0x0003AC74）（0x0003A0D0）（0x00001948）：0900（    |    |FFFF）
（0x0003AC94）（0x0003A0F0）（0x00001968）：0900（    |    |    ）
（0x0003ACA4）（0x0003A100）（0x00001978）：0900（    |    |    ）
（0x0003ACB4）（0x0003A110）（0x00001988）：0900（    |    |    ）
（0x0003ACC4）（0x0003A120）（0x00001998）：0900（    |    |    ）
（0x0003ACD4）（0x0003A130）（0x000019A8）：0900（    |    |FFFF）
（0x0003ACF4）（0x0003A150）（0x000019C8）：0900（    |    |    ）
（0x0003AD04）（0x0003A160）（0x000019D8）：0900（    |    |    ）
（0x0003AD14）（0x0003A170）（0x000019E8）：0900（    |    |    ）
（0x0003AD24）（0x0003A180）（0x000019F8）：0900（    |    |    ）
（0x0003AD34）（0x0003A190）（0x00001A08）：0900（    |    |    ）
（0x0003AD44）（0x0003A1A0）（0x00001A18）：0900（    |    |FFFF）
（0x0003AD64）（0x0003A1C0）（0x00001A38）：0900（    |    |    ）
（0x0003AD74）（0x0003A1D0）（0x00001A48）：0900（    |    |    ）
（0x0003AD84）（0x0003A1E0）（0x00001A58）：0900（    |    |    ）
（0x0003AD94）（0x0003A1F0）（0x00001A68）：0900（    |    |    ）
（0x0003ADA4）（0x0003A200）（0x00001A78）：0900（    |    |    ）
（0x0003ADB4）（0x0003A210）（0x00001A88）：0900（    |    |FFFF）
（0x0003AE84）（0x0003A2E0）（0x00001B58）：0900（0200|    |    ）
（0x0003AE94）（0x0003A2F0）（0x00001B68）：0900（0200|    |    ）
（0x0003AEA4）（0x0003A300）（0x00001B78）：0900（0400|    |    ）
（0x0003AFE4）（0x0003A440）（0x00001CB8）：0900（0200|    |    ）
（0x0003AFFC）（0x0003A458）（0x00001CD0）：0900（0200|    |    ）
（0x0003B1C4）（0x0003A620）（0x00001E98）：0900（0300|    |    ）
（0x0003B244）（0x0003A6A0）（0x00001F18）：0900（    |    |    ）
（0x0003B254）（0x0003A6B0）（0x00001F28）：0900（    |    |    ）
（0x0003B264）（0x0003A6C0）（0x00001F38）：0900（    |    |    ）
（0x0003B274）（0x0003A6D0）（0x00001F48）：0900（    |    |    ）
（0x0003B28C）（0x0003A6E8）（0x00001F60）：0900（    |    |    ）
（0x0003B29C）（0x0003A6F8）（0x00001F70）：0900（    |    |    ）
（0x0003B2AC）（0x0003A708）（0x00001F80）：0900（    |    |    ）
（0x0003B2BC）（0x0003A718）（0x00001F90）：0900（    |    |    ）
（0x0003B2D4）（0x0003A730）（0x00001FA8）：0900（    |    |    ）
（0x0003B2E4）（0x0003A740）（0x00001FB8）：0900（    |    |    ）
（0x0003B2F4）（0x0003A750）（0x00001FC8）：0900（    |    |    ）
（0x0003B304）（0x0003A760）（0x00001FD8）：0900（    |    |    ）
（0x0003B314）（0x0003A770）（0x00001FE8）：0900（    |    |    ）
（0x0003B334）（0x0003A790）（0x00002008）：0900（    |    |    ）
（0x0003B344）（0x0003A7A0）（0x00002018）：0900（    |    |    ）
（0x0003B354）（0x0003A7B0）（0x00002028）：0900（    |    |    ）
（0x0003B364）（0x0003A7C0）（0x00002038）：0900（    |    |    ）
（0x0003B37C）（0x0003A7D8）（0x00002050）：0900（    |    |    ）
（0x0003B38C）（0x0003A7E8）（0x00002060）：0900（    |    |    ）
（0x0003B39C）（0x0003A7F8）（0x00002070）：0900（    |    |    ）
（0x0003B3AC）（0x0003A808）（0x00002080）：0900（    |    |    ）
（0x0003B3C4）（0x0003A820）（0x00002098）：0900（    |    |    ）
（0x0003B3D4）（0x0003A830）（0x000020A8）：0900（    |    |    ）
（0x0003B3E4）（0x0003A840）（0x000020B8）：0900（    |    |    ）
（0x0003B3F4）（0x0003A850）（0x000020C8）：0900（    |    |    ）
（0x0003B404）（0x0003A860）（0x000020D8）：0900（    |    |    ）
（0x0003B484）（0x0003A8E0）（0x00002158）：0900（0500|    |    ）
（0x0003B4A4）（0x0003A900）（0x00002178）：0900（0800|    |    ）
（0x0003B4B4）（0x0003A910）（0x00002188）：0900（0200|    |    ）
（0x0003B4C4）（0x0003A920）（0x00002198）：0900（0200|    |    ）
（0x0003B4D4）（0x0003A930）（0x000021A8）：0900（1400|    |    ）
（0x0003B534）（0x0003A990）（0x00002208）：0900（0200|    |    ）
（0x0003B544）（0x0003A9A0）（0x00002218）：0900（0200|    |    ）
（0x0003F0EC）（0x0003E548）（0x00005DC0）：0900（1400|    |    ）
（0x0003F0FC）（0x0003E558）（0x00005DD0）：0900（0A00|    |    ）
（0x0003F11C）（0x0003E578）（0x00005DF0）：0900（0F00|    |    ）
（0x0003F13C）（0x0003E598）（0x00005E10）：0900（0A00|    |    ）
（0x0003F154）（0x0003E5B0）（0x00005E28）：0900（1E00|    |    ）
（0x0003F184）（0x0003E5E0）（0x00005E58）：0900（0800|    |    ）
（0x0003F19C）（0x0003E5F8）（0x00005E70）：0900（0600|    |    ）
（0x0003F1B4）（0x0003E610）（0x00005E88）：0900（0800|    |    ）
（0x0003F1CC）（0x0003E628）（0x00005EA0）：0900（1400|    |    ）
（0x0003F1DC）（0x0003E638）（0x00005EB0）：0900（1400|    |    ）
（0x0003F20C）（0x0003E668）（0x00005EE0）：0900（1400|    |    ）
（0x0003F224）（0x0003E680）（0x00005EF8）：0900（0F00|    |    ）
（0x0003F244）（0x0003E6A0）（0x00005F18）：0900（0C00|    |    ）
（0x0003F25C）（0x0003E6B8）（0x00005F30）：0900（1400|    |    ）
（0x0003F2EC）（0x0003E748）（0x00005FC0）：0900（0C00|    |    ）
（0x0003F314）（0x0003E770）（0x00005FE8）：0900（0E00|    |    ）
（0x0003F33C）（0x0003E798）（0x00006010）：0900（0600|    |    ）
（0x0003F364）（0x0003E7C0）（0x00006038）：0900（0800|    |    ）
（0x0003F38C）（0x0003E7E8）（0x00006060）：0900（0600|    |    ）
（0x0003F3B4）（0x0003E810）（0x00006088）：0900（0800|    |    ）
（0x0003F3DC）（0x0003E838）（0x000060B0）：0900（0800|    |    ）
（0x0003F404）（0x0003E860）（0x000060D8）：0900（0800|    |    ）
（0x0003F41C）（0x0003E878）（0x000060F0）：0900（0300|    |    ）
（0x0003F42C）（0x0003E888）（0x00006100）：0900（0600|    |    ）
（0x0003F43C）（0x0003E898）（0x00006110）：0900（0200|    |    ）
（0x0003F44C）（0x0003E8A8）（0x00006120）：0900（1000|    |    ）
（0x0003F474）（0x0003E8D0）（0x00006148）：0900（1000|    |    ）
（0x0003F494）（0x0003E8F0）（0x00006168）：0900（0800|    |    ）
（0x0003F4B4）（0x0003E910）（0x00006188）：0900（0A00|    |    ）
（0x0003F4C4）（0x0003E920）（0x00006198）：0900（0400|    |    ）
（0x0003F4D4）（0x0003E930）（0x000061A8）：0900（0C00|    |    ）
（0x0003F4E4）（0x0003E940）（0x000061B8）：0900（0A00|    |    ）
（0x0003F4F4）（0x0003E950）（0x000061C8）：0900（0400|    |    ）
（0x0003F504）（0x0003E960）（0x000061D8）：0900（2800|    |    ）
（0x0003F5D4）（0x0003EA30）（0x000062A8）：0900（0900|    |    ）
（0x0003F62C）（0x0003EA88）（0x00006300）：0900（0200|    |    ）
（0x0003F63C）（0x0003EA98）（0x00006310）：0900（0200|    |    ）
（0x0003F64C）（0x0003EAA8）（0x00006320）：0900（0200|    |    ）
（0x0003F65C）（0x0003EAB8）（0x00006330）：0900（0200|    |    ）
（0x0003F66C）（0x0003EAC8）（0x00006340）：0900（0200|    |    ）
（0x0003F67C）（0x0003EAD8）（0x00006350）：0900（0200|    |    ）
（0x0003F68C）（0x0003EAE8）（0x00006360）：0900（0200|    |    ）
（0x0003F69C）（0x0003EAF8）（0x00006370）：0900（0200|    |    ）
（0x0003F6AC）（0x0003EB08）（0x00006380）：0900（0300|    |    ）
（0x0003F6BC）（0x0003EB18）（0x00006390）：0900（0500|    |    ）
（0x0003F6FC）（0x0003EB58）（0x000063D0）：0900（0300|    |    ）
（0x0003F79C）（0x0003EBF8）（0x00006470）：0900（0200|    |    ）
（0x0003F7AC）（0x0003EC08）（0x00006480）：0900（0200|    |    ）
（0x0003F84C）（0x0003ECA8）（0x00006520）：0900（0300|    |    ）
（0x0003F85C）（0x0003ECB8）（0x00006530）：0900（0C00|    |    ）
（0x0003F86C）（0x0003ECC8）（0x00006540）：0900（0300|    |    ）
（0x0003F8BC）（0x0003ED18）（0x00006590）：0900（0600|    |    ）
（0x0003F96C）（0x0003EDC8）（0x00006640）：0900（0700|    |    ）
（0x0003F97C）（0x0003EDD8）（0x00006650）：0900（0200|    |    ）
（0x0003F99C）（0x0003EDF8）（0x00006670）：0900（    |    |    ）
（0x0003F9C4）（0x0003EE20）（0x00006698）：0900（0300|    |    ）
（0x0003F9D4）（0x0003EE30）（0x000066A8）：0900（0300|    |    ）
（0x0003F9EC）（0x0003EE48）（0x000066C0）：0900（0800|    |    ）
（0x0003F9FC）（0x0003EE58）（0x000066D0）：0900（0A00|    |    ）
（0x0003FA24）（0x0003EE80）（0x000066F8）：0900（0800|    |    ）
（0x0003FA34）（0x0003EE90）（0x00006708）：0900（0A00|    |    ）
（0x0003FB4C）（0x0003EFA8）（0x00006820）：0900（    |    |    ）
（0x0003FB5C）（0x0003EFB8）（0x00006830）：0900（0200|    |    ）
（0x0003FB6C）（0x0003EFC8）（0x00006840）：0900（    |    |    ）
（0x0003FB84）（0x0003EFE0）（0x00006858）：0900（0200|    |    ）
（0x0003FB94）（0x0003EFF0）（0x00006868）：0900（0200|    |    ）
（0x0003FBCC）（0x0003F028）（0x000068A0）：0900（1200|    |    ）
（0x0003FBF4）（0x0003F050）（0x000068C8）：0900（    |    |    ）
（0x0003FC04）（0x0003F060）（0x000068D8）：0900（    |    |    ）
（0x0003FC1C）（0x0003F078）（0x000068F0）：0900（    |    |    ）
（0x0003FC2C）（0x0003F088）（0x00006900）：0900（0A00|    |    ）
（0x00040A8C）（0x0003FEE8）（0x00007760）：0900（    |    |    ）
（0x00040ACC）（0x0003FF28）（0x000077A0）：0900（    |    |    ）
（0x0004103C）（0x00040498）（0x00007D10）：0900（0C00|    |    ）
（0x000410B4）（0x00040510）（0x00007D88）：0900（0C00|    |    ）
（0x00041194）（0x000405F0）（0x00007E68）：0900（1800|    |    ）
