（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003D6DC）（0x0003CB38）（0x000043B0）：4300（4B00|    |    ）
（0x0003F594）（0x0003E9F0）（0x00006268）：4300（3100|    |    ）
（0x00040564）（0x0003F9C0）（0x00007238）：4300（1500|    |    ）
（0x000409E4）（0x0003FE40）（0x000076B8）：4300（1A00|    |    ）
（0x00040F7C）（0x000403D8）（0x00007C50）：4300（2000|    |    ）
（0x00040FD4）（0x00040430）（0x00007CA8）：4300（4C00|    |    ）
（0x0004119C）（0x000405F8）（0x00007E70）：4300（2200|    |    ）
（0x000413FC）（0x00040858）（0x000080D0）：4300（1A00|    |    ）
（0x0004151C）（0x00040978）（0x000081F0）：4300（2200|    |    ）
（0x00041ADC）（0x00040F38）（0x000087B0）：4300（2200|    |    ）
（0x00041C4C）（0x000410A8）（0x00008920）：4300（1A00|0300|    ）
（0x00041C6C）（0x000410C8）（0x00008940）：4300（1900|    |    ）
（0x00041D54）（0x000411B0）（0x00008A28）：4300（0900|0300|    ）
（0x00043A2C）（0x00042E88）（0x0000A700）：4300（5700|0300|    ）
（0x0004535C）（0x000447B8）（0x0000C030）：4300（2400|    |    ）
（0x0004621C）（0x00045678）（0x0000CEF0）：4300（    |    |    ）
（0x0004631C）（0x00045778）（0x0000CFF0）：4300（5600|    |    ）
（0x000466CC）（0x00045B28）（0x0000D3A0）：4300（4600|    |    ）
（0x00046AFC）（0x00045F58）（0x0000D7D0）：4300（2200|    |    ）
（0x00046CDC）（0x00046138）（0x0000D9B0）：4300（1800|0300|    ）
（0x000471F4）（0x00046650）（0x0000DEC8）：4300（1E00|    |    ）
（0x0004769C）（0x00046AF8）（0x0000E370）：4300（1800|    |    ）
（0x00047C94）（0x000470F0）（0x0000E968）：4300（0800|    |    ）
（0x00048BAC）（0x00048008）（0x0000F880）：4300（1F00|    |    ）
（0x0004A36C）（0x000497C8）（0x00011040）：4300（0800|    |    ）
（0x0004A6EC）（0x00049B48）（0x000113C0）：4300（0B00|    |    ）
（0x0004AD24）（0x0004A180）（0x000119F8）：4300（1800|    |    ）
（0x0004B2A4）（0x0004A700）（0x00011F78）：4300（4B00|    |    ）
（0x0004B674）（0x0004AAD0）（0x00012348）：4300（4C00|    |    ）
（0x0004B7BC）（0x0004AC18）（0x00012490）：4300（2100|    |    ）
（0x0004BAEC）（0x0004AF48）（0x000127C0）：4300（3100|    |    ）
（0x0004BCE4）（0x0004B140）（0x000129B8）：4300（4600|    |    ）
（0x0004BD64）（0x0004B1C0）（0x00012A38）：4300（4600|    |    ）
（0x0004BD7C）（0x0004B1D8）（0x00012A50）：4300（4D00|    |    ）
（0x0004C06C）（0x0004B4C8）（0x00012D40）：4300（4D00|    |    ）
（0x0004C0AC）（0x0004B508）（0x00012D80）：4300（3D00|0100|    ）
（0x0004C114）（0x0004B570）（0x00012DE8）：4300（4100|    |    ）
（0x0004C9B4）（0x0004BE10）（0x00013688）：4300（0C00|0300|    ）
（0x0004E96C）（0x0004DDC8）（0x00015640）：4300（4C00|    |    ）
（0x0004F0CC）（0x0004E528）（0x00015DA0）：4300（4700|    |    ）
（0x0004F384）（0x0004E7E0）（0x00016058）：4300（3200|    |    ）
（0x0004F654）（0x0004EAB0）（0x00016328）：4300（3200|    |    ）
（0x0004F7A4）（0x0004EC00）（0x00016478）：4300（4700|    |    ）
（0x0004F804）（0x0004EC60）（0x000164D8）：4300（4700|    |    ）
（0x000517A4）（0x00050C00）（0x00018478）：4300（    |    |    ）
（0x00051D94）（0x000511F0）（0x00018A68）：4300（4A00|    |    ）
（0x0005253C）（0x00051998）（0x00019210）：4300（3300|    |    ）
（0x00052E8C）（0x000522E8）（0x00019B60）：4300（2200|    |    ）
（0x0005430C）（0x00053768）（0x0001AFE0）：4300（5200|    |    ）
（0x00054B2C）（0x00053F88）（0x0001B800）：4300（4E00|    |    ）
（0x00056B84）（0x00055FE0）（0x0001D858）：4300（0C00|    |    ）
（0x00057804）（0x00056C60）（0x0001E4D8）：4300（4E00|    |    ）
（0x00057814）（0x00056C70）（0x0001E4E8）：4300（3700|    |    ）
