（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003AE3C）（0x0003A298）（0x00001B10）：4000（FFFF|0700|    ）
（0x0003FCEC）（0x0003F148）（0x000069C0）：4000（FFFF|0400|    ）
（0x0004205C）（0x000414B8）（0x00008D30）：4000（FFFF|0400|    ）
（0x0004206C）（0x000414C8）（0x00008D40）：4000（FFFF|0200|    ）
（0x0004227C）（0x000416D8）（0x00008F50）：4000（0A00|0200|    ）
（0x00042614）（0x00041A70）（0x000092E8）：4000（FFFF|0300|    ）
（0x00042844）（0x00041CA0）（0x00009518）：4000（FFFF|0200|    ）
（0x000428D4）（0x00041D30）（0x000095A8）：4000（FFFF|    |    ）
（0x0004290C）（0x00041D68）（0x000095E0）：4000（FFFF|0200|    ）
（0x00042924）（0x00041D80）（0x000095F8）：4000（FFFF|0600|    ）
（0x000429A4）（0x00041E00）（0x00009678）：4000（FFFF|0300|    ）
（0x00043794）（0x00042BF0）（0x0000A468）：4000（FFFF|0300|    ）
（0x0004397C）（0x00042DD8）（0x0000A650）：4000（5400|0300|    ）
（0x00043B6C）（0x00042FC8）（0x0000A840）：4000（3C00|0600|    ）
（0x00043D3C）（0x00043198）（0x0000AA10）：4000（    |0200|    ）
（0x00043ED4）（0x00043330）（0x0000ABA8）：4000（3C00|0200|    ）
（0x0004436C）（0x000437C8）（0x0000B040）：4000（FFFF|0300|    ）
（0x000443D4）（0x00043830）（0x0000B0A8）：4000（FFFF|0300|    ）
（0x00044A14）（0x00043E70）（0x0000B6E8）：4000（FFFF|0300|    ）
（0x00044AF4）（0x00043F50）（0x0000B7C8）：4000（7500|0600|    ）
（0x00044CF4）（0x00044150）（0x0000B9C8）：4000（FFFF|0300|    ）
（0x00044D9C）（0x000441F8）（0x0000BA70）：4000（7C00|0600|    ）
（0x00044E8C）（0x000442E8）（0x0000BB60）：4000（FFFF|0300|    ）
（0x0004514C）（0x000445A8）（0x0000BE20）：4000（3C00|0700|    ）
（0x0004516C）（0x000445C8）（0x0000BE40）：4000（3D00|    |    ）
（0x00045174）（0x000445D0）（0x0000BE48）：4000（3E00|    |    ）
（0x0004569C）（0x00044AF8）（0x0000C370）：4000（FFFF|0200|    ）
（0x0004622C）（0x00045688）（0x0000CF00）：4000（FFFF|0200|    ）
（0x0004662C）（0x00045A88）（0x0000D300）：4000（3900|0600|    ）
（0x0004667C）（0x00045AD8）（0x0000D350）：4000（3D00|0600|    ）
（0x000466F4）（0x00045B50）（0x0000D3C8）：4000（FFFF|0200|    ）
（0x00046A1C）（0x00045E78）（0x0000D6F0）：4000（FFFF|0200|    ）
（0x00046A44）（0x00045EA0）（0x0000D718）：4000（FFFF|0200|    ）
（0x00046DEC）（0x00046248）（0x0000DAC0）：4000（3900|0600|    ）
（0x00046E14）（0x00046270）（0x0000DAE8）：4000（4D00|0600|    ）
（0x00046EEC）（0x00046348）（0x0000DBC0）：4000（FFFF|0200|    ）
（0x00047024）（0x00046480）（0x0000DCF8）：4000（7500|0600|    ）
（0x0004763C）（0x00046A98）（0x0000E310）：4000（3900|0600|    ）
（0x00047894）（0x00046CF0）（0x0000E568）：4000（4500|0700|    ）
（0x00047D2C）（0x00047188）（0x0000EA00）：4000（FFFF|0200|    ）
（0x0004819C）（0x000475F8）（0x0000EE70）：4000（FFFF|0300|    ）
（0x0004831C）（0x00047778）（0x0000EFF0）：4000（FFFF|0200|    ）
（0x000486D4）（0x00047B30）（0x0000F3A8）：4000（FFFF|0200|    ）
（0x00048974）（0x00047DD0）（0x0000F648）：4000（FFFF|0200|    ）
（0x00048A6C）（0x00047EC8）（0x0000F740）：4000（7F00|0800|    ）
（0x00048A8C）（0x00047EE8）（0x0000F760）：4000（FFFF|    |    ）
（0x000497C4）（0x00048C20）（0x00010498）：4000（FFFF|    |    ）
（0x0004A2FC）（0x00049758）（0x00010FD0）：4000（7500|    |    ）
（0x0004A37C）（0x000497D8）（0x00011050）：4000（FFFF|    |    ）
（0x0004A45C）（0x000498B8）（0x00011130）：4000（FFFF|0200|    ）
（0x0004A6F4）（0x00049B50）（0x000113C8）：4000（FFFF|    |    ）
（0x0004B28C）（0x0004A6E8）（0x00011F60）：4000（FFFF|0200|    ）
（0x0004B63C）（0x0004AA98）（0x00012310）：4000（3C00|0600|    ）
（0x0004B644）（0x0004AAA0）（0x00012318）：4000（3D00|0600|    ）
（0x0004B64C）（0x0004AAA8）（0x00012320）：4000（3E00|0600|    ）
（0x0004BAC4）（0x0004AF20）（0x00012798）：4000（7500|    |    ）
（0x0004CD14）（0x0004C170）（0x000139E8）：4000（FFFF|    |    ）
（0x0004D52C）（0x0004C988）（0x00014200）：4000（A401|0700|    ）
（0x0005026C）（0x0004F6C8）（0x00016F40）：4000（FFFF|0300|    ）
（0x00050804）（0x0004FC60）（0x000174D8）：4000（FFFF|    |    ）
（0x00050DA4）（0x00050200）（0x00017A78）：4000（FFFF|0200|    ）
（0x00052A4C）（0x00051EA8）（0x00019720）：4000（3E02|0600|    ）
（0x00052B24）（0x00051F80）（0x000197F8）：4000（FFFF|0200|    ）
（0x00052B64）（0x00051FC0）（0x00019838）：4000（FFFF|0200|    ）
（0x00052D3C）（0x00052198）（0x00019A10）：4000（    |    |    ）
（0x00052EB4）（0x00052310）（0x00019B88）：4000（FFFF|    |    ）
（0x00052ED4）（0x00052330）（0x00019BA8）：4000（FFFF|0200|    ）
（0x00053ECC）（0x00053328）（0x0001ABA0）：4000（FFFF|0200|    ）
（0x0005432C）（0x00053788）（0x0001B000）：4000（FFFF|0200|    ）
（0x000544E4）（0x00053940）（0x0001B1B8）：4000（FFFF|0200|    ）
（0x00054894）（0x00053CF0）（0x0001B568）：4000（FFFF|    |    ）
（0x000548CC）（0x00053D28）（0x0001B5A0）：4000（FFFF|    |    ）
（0x000548E4）（0x00053D40）（0x0001B5B8）：4000（FFFF|    |    ）
（0x00054914）（0x00053D70）（0x0001B5E8）：4000（FFFF|    |    ）
（0x0005493C）（0x00053D98）（0x0001B610）：4000（FFFF|    |    ）
（0x00054994）（0x00053DF0）（0x0001B668）：4000（FFFF|0200|    ）
（0x000549C4）（0x00053E20）（0x0001B698）：4000（FFFF|0600|    ）
（0x00054A44）（0x00053EA0）（0x0001B718）：4000（FFFF|0200|    ）
（0x00054A7C）（0x00053ED8）（0x0001B750）：4000（FFFF|0200|    ）
（0x00054AAC）（0x00053F08）（0x0001B780）：4000（FFFF|0200|    ）
（0x00054AD4）（0x00053F30）（0x0001B7A8）：4000（FFFF|    |    ）
（0x000557EC）（0x00054C48）（0x0001C4C0）：4000（FFFF|0200|    ）
（0x00056094）（0x000554F0）（0x0001CD68）：4000（FFFF|    |    ）
（0x000560AC）（0x00055508）（0x0001CD80）：4000（FFFF|    |    ）
（0x000560C4）（0x00055520）（0x0001CD98）：4000（FFFF|    |    ）
（0x000560DC）（0x00055538）（0x0001CDB0）：4000（FFFF|    |    ）
（0x000560F4）（0x00055550）（0x0001CDC8）：4000（FFFF|    |    ）
（0x0005610C）（0x00055568）（0x0001CDE0）：4000（FFFF|    |    ）
（0x00056144）（0x000555A0）（0x0001CE18）：4000（FFFF|0700|    ）
（0x00056174）（0x000555D0）（0x0001CE48）：4000（FFFF|0800|    ）
（0x0005619C）（0x000555F8）（0x0001CE70）：4000（FFFF|0800|    ）
（0x000561DC）（0x00055638）（0x0001CEB0）：4000（FFFF|0800|    ）
（0x0005621C）（0x00055678）（0x0001CEF0）：4000（FFFF|0700|    ）
（0x0005625C）（0x000556B8）（0x0001CF30）：4000（FFFF|0800|    ）
（0x000562CC）（0x00055728）（0x0001CFA0）：4000（1D03|0100|    ）
（0x00056CD4）（0x00056130）（0x0001D9A8）：4000（A703|0200|    ）
