（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x000393CC）（0x00038828）（0x000000A0）：4900（FFFF|    |    ）
（0x000393DC）（0x00038838）（0x000000B0）：4900（FFFF|0100|    ）
（0x0003B9F4）（0x0003AE50）（0x000026C8）：4900（E412|    |    ）
（0x0003BA1C）（0x0003AE78）（0x000026F0）：4900（070F|0100|    ）
（0x0003BA44）（0x0003AEA0）（0x00002718）：4900（070F|    |    ）
（0x0003BBC4）（0x0003B020）（0x00002898）：4900（FFFF|    |    ）
（0x0003C584）（0x0003B9E0）（0x00003258）：4900（FFFF|    |    ）
（0x0003D6C4）（0x0003CB20）（0x00004398）：4900（0113|0100|    ）
（0x0003D704）（0x0003CB60）（0x000043D8）：4900（E412|0100|    ）
（0x0003D75C）（0x0003CBB8）（0x00004430）：4900（FFFF|    |    ）
（0x0003E054）（0x0003D4B0）（0x00004D28）：4900（FFFF|    |    ）
（0x0003E08C）（0x0003D4E8）（0x00004D60）：4900（FFFF|    |    ）
（0x0003E0C4）（0x0003D520）（0x00004D98）：4900（FFFF|    |    ）
（0x0003E0FC）（0x0003D558）（0x00004DD0）：4900（FFFF|    |    ）
（0x0003E134）（0x0003D590）（0x00004E08）：4900（FFFF|    |    ）
（0x0003E16C）（0x0003D5C8）（0x00004E40）：4900（FFFF|    |    ）
（0x0003E1A4）（0x0003D600）（0x00004E78）：4900（FFFF|    |    ）
（0x0003E1DC）（0x0003D638）（0x00004EB0）：4900（FFFF|    |    ）
（0x0003E214）（0x0003D670）（0x00004EE8）：4900（FFFF|    |    ）
（0x0003E24C）（0x0003D6A8）（0x00004F20）：4900（FFFF|    |    ）
（0x0003E284）（0x0003D6E0）（0x00004F58）：4900（FFFF|    |    ）
（0x0003E2BC）（0x0003D718）（0x00004F90）：4900（FFFF|    |    ）
（0x0003E2F4）（0x0003D750）（0x00004FC8）：4900（FFFF|    |    ）
（0x0003E32C）（0x0003D788）（0x00005000）：4900（FFFF|    |    ）
（0x0003E364）（0x0003D7C0）（0x00005038）：4900（FFFF|    |    ）
（0x0003E3BC）（0x0003D818）（0x00005090）：4900（FFFF|    |    ）
（0x0003E3EC）（0x0003D848）（0x000050C0）：4900（FFFF|    |    ）
（0x0003E41C）（0x0003D878）（0x000050F0）：4900（FFFF|    |    ）
（0x0003E44C）（0x0003D8A8）（0x00005120）：4900（FFFF|    |    ）
（0x0003E47C）（0x0003D8D8）（0x00005150）：4900（FFFF|    |    ）
（0x0003E4AC）（0x0003D908）（0x00005180）：4900（FFFF|    |    ）
（0x0003E4DC）（0x0003D938）（0x000051B0）：4900（FFFF|    |    ）
（0x0003E50C）（0x0003D968）（0x000051E0）：4900（FFFF|    |    ）
（0x0003E53C）（0x0003D998）（0x00005210）：4900（FFFF|    |    ）
（0x0003E56C）（0x0003D9C8）（0x00005240）：4900（FFFF|    |    ）
（0x0003E59C）（0x0003D9F8）（0x00005270）：4900（FFFF|    |    ）
（0x0003E5CC）（0x0003DA28）（0x000052A0）：4900（FFFF|    |    ）
（0x0003E5FC）（0x0003DA58）（0x000052D0）：4900（FFFF|    |    ）
（0x0003E62C）（0x0003DA88）（0x00005300）：4900（FFFF|    |    ）
（0x0003E65C）（0x0003DAB8）（0x00005330）：4900（FFFF|    |    ）
（0x0003E68C）（0x0003DAE8）（0x00005360）：4900（FFFF|    |    ）
（0x0003E6BC）（0x0003DB18）（0x00005390）：4900（FFFF|    |    ）
（0x0003E6EC）（0x0003DB48）（0x000053C0）：4900（FFFF|    |    ）
（0x0003E71C）（0x0003DB78）（0x000053F0）：4900（FFFF|    |    ）
（0x0003E74C）（0x0003DBA8）（0x00005420）：4900（FFFF|    |    ）
（0x0003E77C）（0x0003DBD8）（0x00005450）：4900（FFFF|    |    ）
（0x0003E7AC）（0x0003DC08）（0x00005480）：4900（FFFF|    |    ）
（0x0003E7DC）（0x0003DC38）（0x000054B0）：4900（FFFF|    |    ）
（0x0003E80C）（0x0003DC68）（0x000054E0）：4900（FFFF|    |    ）
（0x0003E83C）（0x0003DC98）（0x00005510）：4900（FFFF|    |    ）
（0x0003E86C）（0x0003DCC8）（0x00005540）：4900（FFFF|    |    ）
（0x0003E89C）（0x0003DCF8）（0x00005570）：4900（FFFF|    |    ）
（0x0003E8CC）（0x0003DD28）（0x000055A0）：4900（FFFF|    |    ）
（0x0003E8FC）（0x0003DD58）（0x000055D0）：4900（FFFF|    |    ）
（0x0003E92C）（0x0003DD88）（0x00005600）：4900（FFFF|    |    ）
（0x0003E95C）（0x0003DDB8）（0x00005630）：4900（FFFF|    |    ）
（0x0003E98C）（0x0003DDE8）（0x00005660）：4900（FFFF|    |    ）
（0x0003E9BC）（0x0003DE18）（0x00005690）：4900（FFFF|    |    ）
（0x0003E9EC）（0x0003DE48）（0x000056C0）：4900（FFFF|    |    ）
（0x0003EA1C）（0x0003DE78）（0x000056F0）：4900（FFFF|    |    ）
（0x0003EA4C）（0x0003DEA8）（0x00005720）：4900（FFFF|    |    ）
（0x0003EA7C）（0x0003DED8）（0x00005750）：4900（FFFF|    |    ）
（0x0003EAAC）（0x0003DF08）（0x00005780）：4900（FFFF|    |    ）
（0x0003EADC）（0x0003DF38）（0x000057B0）：4900（FFFF|    |    ）
（0x0003EB0C）（0x0003DF68）（0x000057E0）：4900（FFFF|    |    ）
（0x0003EB3C）（0x0003DF98）（0x00005810）：4900（FFFF|    |    ）
（0x0003EB6C）（0x0003DFC8）（0x00005840）：4900（FFFF|    |    ）
（0x0003EB9C）（0x0003DFF8）（0x00005870）：4900（FFFF|    |    ）
（0x0003EBCC）（0x0003E028）（0x000058A0）：4900（FFFF|    |    ）
（0x0003EBFC）（0x0003E058）（0x000058D0）：4900（FFFF|    |    ）
（0x0003EC2C）（0x0003E088）（0x00005900）：4900（FFFF|    |    ）
（0x0003EC5C）（0x0003E0B8）（0x00005930）：4900（FFFF|    |    ）
（0x0003EC8C）（0x0003E0E8）（0x00005960）：4900（FFFF|    |    ）
（0x0003ECBC）（0x0003E118）（0x00005990）：4900（FFFF|    |    ）
（0x0003ECEC）（0x0003E148）（0x000059C0）：4900（FFFF|    |    ）
（0x0003ED1C）（0x0003E178）（0x000059F0）：4900（FFFF|    |    ）
（0x0003ED4C）（0x0003E1A8）（0x00005A20）：4900（FFFF|    |    ）
（0x0003ED7C）（0x0003E1D8）（0x00005A50）：4900（FFFF|    |    ）
（0x0003EDAC）（0x0003E208）（0x00005A80）：4900（FFFF|    |    ）
（0x0003EDDC）（0x0003E238）（0x00005AB0）：4900（FFFF|    |    ）
（0x0003EE0C）（0x0003E268）（0x00005AE0）：4900（FFFF|    |    ）
（0x0003EE3C）（0x0003E298）（0x00005B10）：4900（FFFF|    |    ）
（0x0003EE6C）（0x0003E2C8）（0x00005B40）：4900（FFFF|    |    ）
（0x0003EE9C）（0x0003E2F8）（0x00005B70）：4900（FFFF|    |    ）
（0x0003EECC）（0x0003E328）（0x00005BA0）：4900（FFFF|    |    ）
（0x0003EEFC）（0x0003E358）（0x00005BD0）：4900（FFFF|    |    ）
（0x0003EF2C）（0x0003E388）（0x00005C00）：4900（FFFF|    |    ）
（0x0003EF5C）（0x0003E3B8）（0x00005C30）：4900（FFFF|    |    ）
（0x0003EF8C）（0x0003E3E8）（0x00005C60）：4900（FFFF|    |    ）
（0x0003EFBC）（0x0003E418）（0x00005C90）：4900（FFFF|    |    ）
（0x0003EFEC）（0x0003E448）（0x00005CC0）：4900（FFFF|    |    ）
（0x0003F01C）（0x0003E478）（0x00005CF0）：4900（FFFF|    |    ）
（0x0003F04C）（0x0003E4A8）（0x00005D20）：4900（FFFF|    |    ）
（0x0003F07C）（0x0003E4D8）（0x00005D50）：4900（FFFF|    |    ）
（0x0003F0AC）（0x0003E508）（0x00005D80）：4900（FFFF|    |    ）
（0x0003F0DC）（0x0003E538）（0x00005DB0）：4900（FFFF|    |    ）
（0x0003F8AC）（0x0003ED08）（0x00006580）：4900（C90D|0100|    ）
（0x0003F9B4）（0x0003EE10）（0x00006688）：4900（CE0D|    |    ）
（0x0003F9BC）（0x0003EE18）（0x00006690）：4900（CF0D|0100|    ）
（0x0003F9DC）（0x0003EE38）（0x000066B0）：4900（CD0D|    |    ）
（0x0003FBC4）（0x0003F020）（0x00006898）：4900（D30D|0200|    ）
（0x0003FCDC）（0x0003F138）（0x000069B0）：4900（FE0E|    |    ）
（0x0003FCE4）（0x0003F140）（0x000069B8）：4900（FFFF|0100|    ）
（0x0004008C）（0x0003F4E8）（0x00006D60）：4900（010F|0200|    ）
（0x00040094）（0x0003F4F0）（0x00006D68）：4900（FF0E|    |    ）
（0x000400AC）（0x0003F508）（0x00006D80）：4900（FF0E|0200|    ）
（0x000400B4）（0x0003F510）（0x00006D88）：4900（000F|    |    ）
（0x000403C4）（0x0003F820）（0x00007098）：4900（020F|    |    ）
（0x000403F4）（0x0003F850）（0x000070C8）：4900（030F|0200|    ）
（0x00040454）（0x0003F8B0）（0x00007128）：4900（FFFF|    |    ）
（0x00040484）（0x0003F8E0）（0x00007158）：4900（FFFF|    |    ）
（0x000404B4）（0x0003F910）（0x00007188）：4900（FFFF|    |    ）
（0x000404DC）（0x0003F938）（0x000071B0）：4900（FFFF|    |    ）
（0x0004052C）（0x0003F988）（0x00007200）：4900（FFFF|    |    ）
