（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003C53C）（0x0003B998）（0x00003210）：5500（4602|0100|    ）
（0x0004044C）（0x0003F8A8）（0x00007120）：5500（3B01|0500|    ）
（0x0004047C）（0x0003F8D8）（0x00007150）：5500（4001|0100|    ）
（0x000404AC）（0x0003F908）（0x00007180）：5500（4501|0500|    ）
（0x00040504）（0x0003F960）（0x000071D8）：5500（8501|0500|    ）
（0x00040514）（0x0003F970）（0x000071E8）：5500（8501|0200|    ）
（0x00040524）（0x0003F980）（0x000071F8）：5500（5001|0100|    ）
（0x0004650C）（0x00045968）（0x0000D1E0）：5500（5901|0100|    ）
（0x0004DDDC）（0x0004D238）（0x00014AB0）：5500（2D01|0200|    ）
（0x00050D8C）（0x000501E8）（0x00017A60）：5500（4902|0200|    ）
（0x0006245C）（0x000618B8）（0x00029130）：5500（8001|0100|    ）
（0x0006F274）（0x0006E6D0）（0x00035F48）：5500（7201|0100|    ）
（0x0006F27C）（0x0006E6D8）（0x00035F50）：5500（8601|0100|    ）
（0x0006F284）（0x0006E6E0）（0x00035F58）：5500（8901|0100|    ）
（0x00070E0C）（0x00070268）（0x00037AE0）：5500（2701|0200|    ）
（0x000870CC）（0x00086528）（0x0004DDA0）：5500（7901|0100|    ）
（0x000870D4）（0x00086530）（0x0004DDA8）：5500（3301|0100|    ）
