（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003B5F4）（0x0003AA50）（0x000022C8）：0400（7303|    |    ）
（0x0003B654）（0x0003AAB0）（0x00002328）：0400（7303|    |    ）
（0x0003B6E4）（0x0003AB40）（0x000023B8）：0400（7303|    |    ）
（0x0003B714）（0x0003AB70）（0x000023E8）：0400（7303|    |    ）
（0x0003B744）（0x0003ABA0）（0x00002418）：0400（7303|    |    ）
（0x0003B774）（0x0003ABD0）（0x00002448）：0400（7303|    |    ）
（0x0003B7A4）（0x0003AC00）（0x00002478）：0400（7303|    |    ）
（0x0003B7D4）（0x0003AC30）（0x000024A8）：0400（7303|    |    ）
（0x0003B804）（0x0003AC60）（0x000024D8）：0400（7303|    |    ）
（0x0003B864）（0x0003ACC0）（0x00002538）：0400（7303|    |    ）
（0x0003B954）（0x0003ADB0）（0x00002628）：0400（7303|    |    ）
（0x0003B984）（0x0003ADE0）（0x00002658）：0400（9294|    |    ）
（0x0003BA74）（0x0003AED0）（0x00002748）：0400（7303|    |    ）
（0x0003BC54）（0x0003B0B0）（0x00002928）：0400（7303|    |    ）
（0x0003BC84）（0x0003B0E0）（0x00002958）：0400（7303|    |    ）
（0x0003BD14）（0x0003B170）（0x000029E8）：0400（7303|    |    ）
（0x0003BDA4）（0x0003B200）（0x00002A78）：0400（7303|    |    ）
（0x0003BE64）（0x0003B2C0）（0x00002B38）：0400（7303|    |    ）
（0x0003BEC4）（0x0003B320）（0x00002B98）：0400（7303|    |    ）
（0x0003BEF4）（0x0003B350）（0x00002BC8）：0400（7303|    |    ）
（0x0003BF24）（0x0003B380）（0x00002BF8）：0400（7303|    |    ）
（0x0003BF54）（0x0003B3B0）（0x00002C28）：0400（7303|    |    ）
（0x0003BF84）（0x0003B3E0）（0x00002C58）：0400（7303|    |    ）
（0x0003BFB4）（0x0003B410）（0x00002C88）：0400（7303|    |    ）
（0x0003C0A4）（0x0003B500）（0x00002D78）：0400（7303|    |    ）
（0x0003C134）（0x0003B590）（0x00002E08）：0400（7303|    |    ）
（0x0003C164）（0x0003B5C0）（0x00002E38）：0400（7303|    |    ）
（0x0003C194）（0x0003B5F0）（0x00002E68）：0400（7303|    |    ）
（0x0003C1C4）（0x0003B620）（0x00002E98）：0400（7303|    |    ）
（0x0003C1F4）（0x0003B650）（0x00002EC8）：0400（7303|    |    ）
（0x0003C254）（0x0003B6B0）（0x00002F28）：0400（7303|    |    ）
（0x0003C284）（0x0003B6E0）（0x00002F58）：0400（7303|    |    ）
（0x0003C2E4）（0x0003B740）（0x00002FB8）：0400（7303|    |    ）
（0x0003C314）（0x0003B770）（0x00002FE8）：0400（7303|    |    ）
（0x0003C374）（0x0003B7D0）（0x00003048）：0400（7303|    |    ）
（0x0003C3A4）（0x0003B800）（0x00003078）：0400（7303|    |    ）
（0x0003C434）（0x0003B890）（0x00003108）：0400（7303|    |    ）
（0x0003C464）（0x0003B8C0）（0x00003138）：0400（7303|    |    ）
（0x0003C494）（0x0003B8F0）（0x00003168）：0400（7303|    |    ）
（0x0003C5E4）（0x0003BA40）（0x000032B8）：0400（7303|    |    ）
（0x0003C614）（0x0003BA70）（0x000032E8）：0400（7303|    |    ）
（0x0003C644）（0x0003BAA0）（0x00003318）：0400（7303|    |    ）
（0x0003C674）（0x0003BAD0）（0x00003348）：0400（7303|    |    ）
（0x0003C6A4）（0x0003BB00）（0x00003378）：0400（7303|    |    ）
（0x0003C6D4）（0x0003BB30）（0x000033A8）：0400（7303|    |    ）
（0x0003C794）（0x0003BBF0）（0x00003468）：0400（7303|    |    ）
（0x0003C7C4）（0x0003BC20）（0x00003498）：0400（7303|    |    ）
（0x0003C854）（0x0003BCB0）（0x00003528）：0400（7303|    |    ）
（0x0003C89C）（0x0003BCF8）（0x00003570）：0400（C299|    |    ）
（0x0003C914）（0x0003BD70）（0x000035E8）：0400（7303|    |    ）
（0x0003C944）（0x0003BDA0）（0x00003618）：0400（7303|    |    ）
（0x0003C9A4）（0x0003BE00）（0x00003678）：0400（7303|    |    ）
（0x0003CA34）（0x0003BE90）（0x00003708）：0400（7303|    |    ）
（0x0003CA94）（0x0003BEF0）（0x00003768）：0400（7303|    |    ）
（0x0003CAC4）（0x0003BF20）（0x00003798）：0400（7303|    |    ）
（0x0003CAF4）（0x0003BF50）（0x000037C8）：0400（7303|    |    ）
（0x0003CB24）（0x0003BF80）（0x000037F8）：0400（7303|    |    ）
（0x0003CB54）（0x0003BFB0）（0x00003828）：0400（7303|    |    ）
（0x0003CB84）（0x0003BFE0）（0x00003858）：0400（7303|    |    ）
（0x0003CBB4）（0x0003C010）（0x00003888）：0400（7303|    |    ）
（0x0003CBE4）（0x0003C040）（0x000038B8）：0400（7303|    |    ）
（0x0003CC14）（0x0003C070）（0x000038E8）：0400（7303|    |    ）
（0x0003CC74）（0x0003C0D0）（0x00003948）：0400（7303|    |    ）
（0x0003CCA4）（0x0003C100）（0x00003978）：0400（7303|    |    ）
（0x0003CCD4）（0x0003C130）（0x000039A8）：0400（7303|    |    ）
（0x0003CD04）（0x0003C160）（0x000039D8）：0400（7303|    |    ）
（0x0003CD34）（0x0003C190）（0x00003A08）：0400（7303|    |    ）
（0x0003CD94）（0x0003C1F0）（0x00003A68）：0400（7303|    |    ）
（0x0003CDC4）（0x0003C220）（0x00003A98）：0400（7303|    |    ）
（0x0003CDF4）（0x0003C250）（0x00003AC8）：0400（7303|    |    ）
（0x0003CE24）（0x0003C280）（0x00003AF8）：0400（7303|    |    ）
（0x0003CE54）（0x0003C2B0）（0x00003B28）：0400（7303|    |    ）
（0x0003CE84）（0x0003C2E0）（0x00003B58）：0400（7303|    |    ）
（0x0003CF74）（0x0003C3D0）（0x00003C48）：0400（7303|    |    ）
（0x0003CFA4）（0x0003C400）（0x00003C78）：0400（7303|    |    ）
（0x0003CFD4）（0x0003C430）（0x00003CA8）：0400（7303|    |    ）
（0x0003D004）（0x0003C460）（0x00003CD8）：0400（7303|    |    ）
（0x0003D034）（0x0003C490）（0x00003D08）：0400（7303|    |    ）
（0x0003D064）（0x0003C4C0）（0x00003D38）：0400（7303|    |    ）
（0x0003D094）（0x0003C4F0）（0x00003D68）：0400（7303|    |    ）
（0x0003D0F4）（0x0003C550）（0x00003DC8）：0400（7303|    |    ）
（0x0003D124）（0x0003C580）（0x00003DF8）：0400（7303|    |    ）
（0x0003D154）（0x0003C5B0）（0x00003E28）：0400（7303|    |    ）
（0x0003D184）（0x0003C5E0）（0x00003E58）：0400（7303|    |    ）
（0x0003D1B4）（0x0003C610）（0x00003E88）：0400（7303|    |    ）
（0x0003D1E4）（0x0003C640）（0x00003EB8）：0400（7303|    |    ）
（0x0003D214）（0x0003C670）（0x00003EE8）：0400（7303|    |    ）
（0x0003D244）（0x0003C6A0）（0x00003F18）：0400（7303|    |    ）
