（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003BBFC）（0x0003B058）（0x000028D0）：7800（    |    |    ）
（0x00041514）（0x00040970）（0x000081E8）：7800（    |    |    ）
（0x00041AD4）（0x00040F30）（0x000087A8）：7800（    |    |    ）
（0x00046CEC）（0x00046148）（0x0000D9C0）：7800（    |    |    ）
（0x000471FC）（0x00046658）（0x0000DED0）：7800（    |    |    ）
（0x0004CFC4）（0x0004C420）（0x00013C98）：7800（    |    |    ）
（0x0004D6EC）（0x0004CB48）（0x000143C0）：7800（    |    |    ）
（0x0004F06C）（0x0004E4C8）（0x00015D40）：7800（    |    |    ）
（0x00050D14）（0x00050170）（0x000179E8）：7800（    |    |    ）
（0x000517AC）（0x00050C08）（0x00018480）：7800（    |    |    ）
（0x0005478C）（0x00053BE8）（0x0001B460）：7800（    |    |    ）
（0x0005842C）（0x00057888）（0x0001F100）：7800（    |    |    ）
（0x00058564）（0x000579C0）（0x0001F238）：7800（    |    |    ）
（0x000598FC）（0x00058D58）（0x000205D0）：7800（    |    |    ）
（0x0005A0D4）（0x00059530）（0x00020DA8）：7800（    |    |    ）
（0x0005A914）（0x00059D70）（0x000215E8）：7800（    |    |    ）
（0x0005CBA4）（0x0005C000）（0x00023878）：7800（    |    |    ）
（0x0005CD74）（0x0005C1D0）（0x00023A48）：7800（    |    |    ）
（0x0005E80C）（0x0005DC68）（0x000254E0）：7800（    |    |    ）
（0x00062664）（0x00061AC0）（0x00029338）：7800（    |    |    ）
（0x00065F94）（0x000653F0）（0x0002CC68）：7800（    |    |    ）
（0x0006A8A4）（0x00069D00）（0x00031578）：7800（    |    |    ）
（0x0006AC1C）（0x0006A078）（0x000318F0）：7800（    |    |    ）
（0x0006C654）（0x0006BAB0）（0x00033328）：7800（    |    |    ）
（0x0006F7B4）（0x0006EC10）（0x00036488）：7800（    |    |    ）
（0x0006FC6C）（0x0006F0C8）（0x00036940）：7800（    |    |    ）
（0x00070E44）（0x000702A0）（0x00037B18）：7800（    |    |    ）
（0x0007243C）（0x00071898）（0x00039110）：7800（    |    |    ）
（0x00072514）（0x00071970）（0x000391E8）：7800（    |    |    ）
（0x00074FCC）（0x00074428）（0x0003BCA0）：7800（    |    |    ）
（0x00077024）（0x00076480）（0x0003DCF8）：7800（    |    |    ）
（0x0007BE94）（0x0007B2F0）（0x00042B68）：7800（    |    |    ）
（0x0007E38C）（0x0007D7E8）（0x00045060）：7800（    |    |    ）
（0x0007EDA4）（0x0007E200）（0x00045A78）：7800（    |    |    ）
（0x0007EFC4）（0x0007E420）（0x00045C98）：7800（    |    |    ）
（0x00080BCC）（0x00080028）（0x000478A0）：7800（    |    |    ）
（0x00084B2C）（0x00083F88）（0x0004B800）：7800（    |    |    ）
（0x0008C31C）（0x0008B778）（0x00052FF0）：7800（    |    |    ）
